Protein	lme	hclust	IHS
GNA15	GNA15	0.212138878107702	0.961763422074355	0.451693937709903
GNAI1	GNAI1	0.112951616578868	0.96162730579791	0.329571477431308
GNAI2	GNAI2	0.0480507834695656	0.9618308456783	0.214980756580763
GNAI3	GNAI3	0.103909309889446	0.962124195429111	0.316186117935271
GNAL	GNAL	0.0887442885098379	0.961690965764393	0.292137947762868
GNAO1	GNAO1	0.0244589126849161	0.961781610360803	0.153375788277592
GNAQ	GNAQ	0.0680725752514504	0.962173986441284	0.255925108375502
GNAS	GNAS	0.0545250572222647	0.961628974682677	0.228982258856796
GNAT1	GNAT1	0.0642888723631468	0.961825192816391	0.248665753686815
GNAT2	GNAT2	0.0159508451647448	0.961805457885247	0.123861252768306
GNAZ	GNAZ	0.0192118597443393	0.961602238373982	0.135919709142875
GNB1	GNB1	0.0262547716796292	0.962033880843407	0.158927593229153
GNB1L	GNB1L	0.0365467247322385	0.961632010117591	0.187468665028257
GNB2	GNB2	0.0510494591041162	0.961899731078394	0.221595263902338
GNB3	GNB3	0.0364582544374439	0.961830585809234	0.187260952211476
GNB4	GNB4	0.15717515259219	0.961534125801239	0.388753486087788
GNB5	GNB5	0.0218029782859841	0.961554180832393	0.144792074802062
GNG10	GNG10	0.0857212315918989	0.96227283219203	0.287205870940908
GNG11	GNG11	0.196600551287591	0.961523916764642	0.434782856276708
GNG12	GNG12	0.121757276278565	0.961682760343546	0.342186898556157
GNG13	GNG13	0.0513851582560345	0.96199671265981	0.222333878034386
GNG2	GNG2	0.173406299884833	0.961816248054161	0.408393188905233
GNG3	GNG3	0.0610383051344183	0.96175230129807	0.242288527236352
GNG4	GNG4	0.0109559474765691	0.961769159361603	0.102650340450238
GNG5	GNG5	0.0170072252851715	0.961920966071685	0.127904677695974
GNG7	GNG7	0.0245417314771755	0.96150595472652	0.153613218684472
GNGT1	GNGT1	0.010850229623367	0.961708436471851	0.102150660137117
GNGT2	GNGT2	0.264112068132088	0.962130958975102	0.504093639504431
GNL1	GNL1	0.0723079367440627	0.961756138771996	0.263709313535831
GNRHR	GNRHR	0.130165444289435	0.961822548401725	0.353830551733887
GOLPH3	GOLPH3	0.08742669734621	0.96159042385047	0.289945986275011
GOLT1B	GOLT1B	0.0773721457455393	0.961993692140505	0.272821399737236
GON4L	GON4L	0.0490186908258518	0.961775614417887	0.217128951287004
GOPC	GOPC	0.113516285226743	0.96180986509758	0.330425608844581
GOT2	GOT2	0.0176362512381771	0.961829977786113	0.130242370742574
GP1BA	GP1BA	0.0574609834798939	0.961784420515936	0.235085258360633
GP1BB	GP1BB	0.0338039109328571	0.96135764068304	0.180271040548035
GP2	GP2	0.0909796834572224	0.961689856598956	0.295794250683468
GP5	GP5	0.183050435395666	0.961782009585797	0.419588626645669
GP6	GP6	0.0592715858302873	0.961937684071679	0.23877933747467
GPAM	GPAM	0.0843435554359988	0.961779867596488	0.284815613300697
GPBAR1	GPBAR1	0.142263033753963	0.961606065262627	0.369866186776342
GPBP1	GPBP1	0.0904425886679796	0.961945119944924	0.294958991733341
GPBP1L1	GPBP1L1	0.113515388464245	0.961851577068292	0.330431468561719
GPC1	GPC1	0.0718493911543888	0.961461389061111	0.262831534300003
GPC2	GPC2	0.0383449442854686	0.961793518147295	0.192041450909648
GPC3	GPC3	0.0433114286418812	0.962007355104783	0.204122298913141
GPC4	GPC4	0.146954024478415	0.96193814985821	0.375979630327209
GPC5	GPC5	0.0210006458977115	0.961645542056508	0.142109737554615
GPC6	GPC6	0.0315384279294904	0.961514632133193	0.174139771243341
GPD1L	GPD1L	0.0398472240763787	0.961871664604894	0.195775166331766
GPER1	GPER1	0.0303373297787695	0.961663715910508	0.170804886598288
GPHN	GPHN	0.0625685945232339	0.961991443188524	0.245337425892755
GPI	GPI	0.0177486312751239	0.961845771416554	0.130657743514916
GPM6A	GPM6A	0.12318744008895	0.961672673810528	0.344188894199413
GPM6B	GPM6B	0.0515724047521466	0.961443822957702	0.222674583156735
GPR1	GPR1	0.0686654275738679	0.961675181781288	0.256970499365568
GPR119	GPR119	0.0367323150912764	0.961826547155515	0.187963070291137
GPR132	GPR132	0.213540675957855	0.961975072222976	0.453233722462374
GPR135	GPR135	0.0245964647733657	0.961906068045277	0.153816412381652
GPR141	GPR141	0.0376476515720995	0.962011602885058	0.19030890056362
GPR142	GPR142	0.111829721933721	0.961562503146337	0.327919605008221
GPR143	GPR143	0.0457287502206875	0.961703049872621	0.20970807937249
GPR146	GPR146	0.461814849004538	0.961702852981539	0.666429784626185
GPR15	GPR15	0.0483782409135001	0.961508079882835	0.215675843637735
GPR150	GPR150	0.0212974816009175	0.96163192333752	0.143109532156792
GPR153	GPR153	0.0376221400764151	0.961591626674276	0.190202878198642
GPR155	GPR155	0.0159924913925349	0.961763502933782	0.124020137648379
GPR156	GPR156	0.0277410110339777	0.961806984175075	0.163344721863174
GPR157	GPR157	0.0244217049315487	0.96207012634273	0.15328206923512
GPR158	GPR158	0.0360766189668821	0.961702736751899	0.18626589380025
GPR160	GPR160	0.0230170725473564	0.961511944039821	0.148765554383783
GPR161	GPR161	0.0829887835923272	0.961569612357753	0.282488039514801
GPR162	GPR162	0.0227119432374548	0.961766872529694	0.147795786870123
GPR17	GPR17	0.0397915432678263	0.961914430106621	0.195642683649387
GPR171	GPR171	0.219340627924908	0.961912348710432	0.459332623024829
GPR173	GPR173	0.121752303401981	0.961663796848714	0.342176536841183
GPR174	GPR174	0.244209518654581	0.962010302520195	0.484697919243733
GPR176	GPR176	0.0144362633648113	0.961387929331946	0.117808528314323
GPR179	GPR179	0.0502361162592808	0.961678111532715	0.219797573724013
GPR18	GPR18	0.0919943081035994	0.961857900720522	0.297465043443368
GPR182	GPR182	0.0674352278406129	0.961900837447259	0.254688048666074
GPR183	GPR183	0.257901375917928	0.961801293219519	0.498046058995508
GPR19	GPR19	0.0449234815039656	0.961440121572864	0.207825016585225
GPR20	GPR20	0.0485269785911371	0.961687071498559	0.216027238861177
GPR25	GPR25	0.046803914539556	0.961609310837836	0.212148721431206
GPR27	GPR27	0.025993169411412	0.961549049625981	0.158093982631567
GPR3	GPR3	0.0780188573812551	0.962091984348526	0.273973205468229
GPR34	GPR34	0.145252641553065	0.961894279560705	0.373788289009935
GPR35	GPR35	0.0725653482555297	0.962158368371298	0.264233527543034
GPR37	GPR37	0.142579071454294	0.962187123483063	0.370388642686967
GPR37L1	GPR37L1	0.0182919254475317	0.961748484272395	0.132635710024063
GPR39	GPR39	0.0263928662397077	0.961945739449467	0.159337708126942
GPR4	GPR4	0.163639654489516	0.961606533698944	0.396682443434741
GPR45	GPR45	0.0650319704756872	0.961869972031473	0.250104577372348
GPR50	GPR50	0.0499410085426232	0.962147884106936	0.219204552186882
GPR52	GPR52	0.145025648660584	0.961786563907638	0.373475193692619
GPR55	GPR55	0.196422090938478	0.961955537155761	0.434683008637307
GPR61	GPR61	0.378263573953753	0.961711660279589	0.603142180360779
GPR62	GPR62	0.0446000380339885	0.961726795691824	0.207106377656897
GPR63	GPR63	0.0740130318304272	0.961593001035806	0.266777835274183
GPR65	GPR65	0.230456081710447	0.961504894717079	0.470727788198141
GPR68	GPR68	0.192861077527625	0.961502635443982	0.430623309073461
GPR75	GPR75	0.0481145379176636	0.961371267602975	0.215071928219458
GPR78	GPR78	0.11459850154278	0.961471205179278	0.331938487358841
GPR82	GPR82	0.100519887688834	0.961722918227246	0.310921661722017
GPR83	GPR83	0.0638449275040395	0.961582994016937	0.247774487270438
GPR84	GPR84	0.29255235926949	0.961824287984053	0.530456373938924
GPR85	GPR85	0.0779361942251196	0.961540220103047	0.273749493788053
GPR88	GPR88	0.0145815455017231	0.961764180079291	0.118423005171097
GPR89A	GPR89A	0.0379668389248746	0.961648285750129	0.191077852111271
GPR89B	GPR89B	0.0367021418396706	0.961664467804476	0.187870023419201
GPRC5A	GPRC5A	0.0709115201055203	0.961437511766689	0.26110724893393
GPRC5B	GPRC5B	0.03469557535251	0.961837328861718	0.182678678340902
GPRC5C	GPRC5C	0.0601641535958129	0.961922241397865	0.240568571261272
GPRC5D	GPRC5D	0.0502058129136611	0.961704776436471	0.219734317037516
GPRC6A	GPRC6A	0.0289647003291777	0.962287798950722	0.166950225297936
GPRIN1	GPRIN1	0.0294883942831117	0.961568320307391	0.168389743628802
GPS1	GPS1	0.0848982088740911	0.961709693371574	0.285740144929091
GPS2	GPS2	0.0236563943161438	0.961837999983396	0.150843027667368
GPSM1	GPSM1	0.0839633190005596	0.961367752241623	0.284111997737361
GPSM2	GPSM2	0.0991631486664794	0.962024989993955	0.308864739171759
GPSM3	GPSM3	0.249852519485976	0.961917054707798	0.490242184695761
GPX1	GPX1	0.0194036255652343	0.961494884557995	0.136588750352478
GRAP	GRAP	0.194249024684958	0.96177357453226	0.432230932281179
GRAP2	GRAP2	0.0833679345148654	0.961709312822213	0.283153172353231
GRASP	GRASP	0.0376733143646931	0.961745393704196	0.190347410163137
GRB10	GRB10	0.0663467650110719	0.961862567212044	0.252619218825021
GRB14	GRB14	0.0699220326281873	0.96204739739185	0.259361349299188
GRB2	GRB2	0.055405330195319	0.961736817082379	0.230836188478852
GRB7	GRB7	0.0322808838634958	0.961914549282048	0.176214221480506
GREM1	GREM1	0.0335901777666162	0.96192388717461	0.179753148423469
GREM2	GREM2	0.0205334675542365	0.96203934904803	0.140548937241007
GRHL1	GRHL1	0.038805169260349	0.961864023872493	0.193197557572068
GRHL2	GRHL2	0.0448754448418347	0.961798827564953	0.207752617878409
GRHL3	GRHL3	0.0862487851665424	0.961984015343243	0.288045053199994
GRIA1	GRIA1	0.216600093938481	0.961687537537909	0.456400713156955
GRIA2	GRIA2	0.0279869911955384	0.962070282937564	0.164089769754433
GRIA3	GRIA3	0.0405581206618946	0.961762382742212	0.197502594330631
GRIA4	GRIA4	0.129323174057993	0.961974962734856	0.352711859093498
GRID1	GRID1	0.0145174309173941	0.961656313354703	0.118155740848267
GRID2	GRID2	0.125458470301785	0.961666252231436	0.347345903885171
GRIK1	GRIK1	0.148961081170332	0.96167335197596	0.3784863303252
GRIK2	GRIK2	0.0768872902547402	0.962021198859297	0.271969121680951
GRIK4	GRIK4	0.0244478989375527	0.96164779304087	0.153330584221752
GRIK5	GRIK5	0.040642771784127	0.961879666182729	0.197720650809309
GRIN1	GRIN1	0.0501977170227115	0.961752242313354	0.219722021894948
GRIN2A	GRIN2A	0.160093129176682	0.961997691840258	0.392440085551225
GRIN2B	GRIN2B	0.0519435716499373	0.961786767275517	0.223514294527078
GRIN2C	GRIN2C	0.0523934617870454	0.961428151872813	0.224438296946261
GRIN2D	GRIN2D	0.0338161541166008	0.962077905003062	0.180371213633883
GRIN3A	GRIN3A	0.0644992455232877	0.961680233823859	0.249053507335869
GRIN3B	GRIN3B	0.0188366799234966	0.961652158433291	0.134589501470759
GRIP1	GRIP1	0.136585872859364	0.961783347827564	0.362444503427254
GRIP2	GRIP2	0.128542388207992	0.961753755393165	0.351605069056523
GRK1	GRK1	0.386870457585242	0.961790229609696	0.609990349292608
GRK4	GRK4	0.0680995546642328	0.961690777838467	0.255911534901222
GRK5	GRK5	0.0263863841460709	0.961669741932335	0.159295283145106
GRK6	GRK6	0.0354065170290756	0.961637825338143	0.184521668209016
GRK7	GRK7	0.215495575251371	0.961524463397279	0.455196954469231
GRM1	GRM1	0.0509880231850029	0.96176947186563	0.221446887831174
GRM2	GRM2	0.056398929886678	0.961764879351872	0.232900214680098
GRM3	GRM3	0.0328147898963665	0.961646918274605	0.177640765528832
GRM4	GRM4	0.0332158683836001	0.961575293610234	0.178716418925288
GRM5	GRM5	0.0640983971823184	0.961406733853335	0.248243087880179
GRM6	GRM6	0.101961591082083	0.961708291053606	0.313141034539801
GRM7	GRM7	0.0192025702834453	0.961854261798934	0.135904650636486
GRM8	GRM8	0.0783516919248753	0.961561422004862	0.27448126403048
GRN	GRN	0.0334164602711229	0.961849348661879	0.179280786885726
GRPR	GRPR	0.0383334945049142	0.961897686634256	0.192023174864087
GRTP1	GRTP1	0.0436745683411213	0.961605721598909	0.204933439938885
GSK3A	GSK3A	0.0170480485678592	0.962071772500543	0.128068131490061
GSK3B	GSK3B	0.144328408348757	0.961527656809994	0.372526182020399
GSN	GSN	0.195619384816338	0.961590244070585	0.433711530847959
GSPT1	GSPT1	0.0395335619651987	0.961604293862203	0.194976006055624
GSTP1	GSTP1	0.281108191329436	0.961763653811488	0.519961192022383
GTF2A1	GTF2A1	0.146770028599285	0.961485816313061	0.375655827531099
GTF2A2	GTF2A2	0.0679768667368415	0.961708720689911	0.255683291487724
GTF2E1	GTF2E1	0.0976446609453699	0.961617604608826	0.306425888203212
GTF2E2	GTF2E2	0.0206928376363719	0.961518087677217	0.141055087369224
GTF2F1	GTF2F1	0.0626217910685151	0.962026067182379	0.245446115026415
GTF2H2	GTF2H2	0.0831448341390542	0.961496101749954	0.282742699119442
GTF2H2C	GTF2H2C	0.0198582214410235	0.961339868336132	0.138168375489847
GTF2H3	GTF2H3	0.0876329798517497	0.961830602263461	0.290324097844031
GTF2H4	GTF2H4	0.0749967131241714	0.962168067213725	0.268625096582702
GTF2H5	GTF2H5	0.0210373018484016	0.961395576844425	0.14221522051382
GTF2I	GTF2I	0.132613281347456	0.961549576429143	0.35709136717166
GTF2IRD1	GTF2IRD1	0.0194727318744399	0.961598875892795	0.136839165011422
GTF2IRD2	GTF2IRD2	0.00850589688607321	0.961745746438174	0.090446172665418
GTF2IRD2B	GTF2IRD2B	0.011346071602237	0.962078021006453	0.104478735220511
GTPBP1	GTPBP1	0.0649113364285654	0.961678001694987	0.249847562133341
GTSE1	GTSE1	0.0505814972372221	0.961615143922389	0.22054462982712
GUCA1B	GUCA1B	0.0417274319737485	0.961774331510146	0.200330659141798
GUCY1A2	GUCY1A2	0.0898503360241603	0.961894483552925	0.293983915490315
GUCY2C	GUCY2C	0.00719737082149351	0.962096948086853	0.0832139922225119
GUCY2D	GUCY2D	0.0275141273241819	0.961693931978008	0.162665820906963
GULP1	GULP1	0.0356792294287628	0.962130596064391	0.185278380491124
GYPC	GYPC	0.20909534347692	0.96169886918826	0.448426978865327
GYPE	GYPE	0.334938932092321	0.961840600707388	0.567589520378917
GZF1	GZF1	0.088317550529979	0.961641090197293	0.291427153119272
GZMA	GZMA	0.255446833774353	0.962012794037455	0.495724845339919
GZMB	GZMB	0.17538876259555	0.961806765014858	0.410719001717701
H2AFX	H2AFX	0.0240703848626852	0.961756545199049	0.152150748230653
HABP4	HABP4	0.0350634569600782	0.96207134166893	0.183666946076678
HAND2	HAND2	0.188270303058347	0.962028297033044	0.425583551177811
HAS1	HAS1	0.0865947979167843	0.961689864101163	0.288578134030387
HAS3	HAS3	0.0606813869204096	0.961795528265668	0.241584533008653
HAT1	HAT1	0.0204073193278633	0.961936602487476	0.140109055453678
HAUS7	HAUS7	0.0573438423006237	0.96159486512269	0.234822367551912
HBEGF	HBEGF	0.152134181994092	0.961511353371266	0.382464041738788
HBP1	HBP1	0.0376666009297047	0.961732994126618	0.190329222377168
HBS1L	HBS1L	0.0427028372601263	0.961464694724433	0.202625937111157
HCAR1	HCAR1	0.0093358565447607	0.961873300978924	0.0947623931323744
HCAR2	HCAR2	0.011171279897217	0.9616069993855	0.103645457890148
HCAR3	HCAR3	0.0306931540625264	0.961806926439642	0.171816437431396
HCFC1	HCFC1	0.0268565257799016	0.961817635873538	0.160720503151905
HCFC2	HCFC2	0.156229245939914	0.961895532927549	0.387654761072584
HCLS1	HCLS1	0.226785687899576	0.961761911537244	0.467026591002681
HCN1	HCN1	0.0487476174186572	0.961933186643757	0.216545493984104
HCN2	HCN2	0.0341057951658272	0.961918877340371	0.181127049875807
HCN3	HCN3	0.0306233484064792	0.961414176982577	0.171585900658142
HCRTR1	HCRTR1	0.211249283648371	0.96220289983239	0.450848836434095
HCST	HCST	0.22952291601845	0.961648173552029	0.469808783418827
HDAC1	HDAC1	0.0146227379264606	0.961677542324155	0.118584816360143
HDAC10	HDAC10	0.0529908912521648	0.961716408270533	0.225748110969032
HDAC11	HDAC11	0.0218116007031179	0.961650183152842	0.144827931736285
HDAC2	HDAC2	0.0354971772162411	0.961425391968834	0.184737347385177
HDAC3	HDAC3	0.0701201905336079	0.961709690279606	0.259683011998134
HDAC4	HDAC4	0.0271092817752785	0.962077307871213	0.161496826063803
HDAC5	HDAC5	0.0495194665388899	0.961526736331516	0.218206991285835
HDAC6	HDAC6	0.0364076495391457	0.961679328037061	0.187116231108406
HDAC7	HDAC7	0.0799922834789263	0.961517398562508	0.277333684062596
HDAC8	HDAC8	0.029615347157458	0.961849672875515	0.168776514881354
HDAC9	HDAC9	0.250940121225245	0.961769825874497	0.491270431326503
HDGF	HDGF	0.0177632637653833	0.961820658036921	0.130709885026743
HDLBP	HDLBP	0.0400109041315552	0.961802994012701	0.196169843214713
HDX	HDX	0.0178550271248139	0.961911597682237	0.131053262715163
HELLS	HELLS	0.0154481207783674	0.961965881032475	0.121903917553368
HELZ	HELZ	0.143505895557238	0.961644303169103	0.371485702192962
HELZ2	HELZ2	0.0221845165863035	0.961950395293923	0.146083553145449
HEPH	HEPH	0.252256492752216	0.961794467356601	0.492563599024392
HERPUD1	HERPUD1	0.0536926232632324	0.961734687019823	0.227240089397399
HES1	HES1	0.0442768903730747	0.961736702131629	0.206355786272265
HES2	HES2	0.0660425822903643	0.961860059294796	0.252039128148372
HES4	HES4	0.033344087193222	0.961810485186337	0.179082921244345
HES5	HES5	0.0603961079062489	0.961508544307834	0.240980027792339
HES6	HES6	0.0400753810416184	0.961738355885735	0.196321244582598
HES7	HES7	0.0342756173227128	0.96157995945124	0.181545439808717
HESX1	HESX1	0.0617395097115428	0.961413601145733	0.243633340010653
HEXIM1	HEXIM1	0.0565705914357642	0.962054299774619	0.23328947839877
HEXIM2	HEXIM2	0.0628529457999948	0.961746467079003	0.245862967054115
HEY1	HEY1	0.0215691275197477	0.962038569168952	0.144049757296987
HEY2	HEY2	0.0135661441990315	0.961322766385342	0.114199138659604
HEYL	HEYL	0.150018455335825	0.961582033270395	0.379809230153648
HFE	HFE	0.0459014145322666	0.961706391586484	0.210103983157249
HGF	HGF	0.299767505375526	0.961388913848055	0.536836247285816
HGS	HGS	0.0269935549663891	0.961610299934843	0.161112632923483
HHEX	HHEX	0.0676287503237701	0.961718880281169	0.255029108213535
HHIP	HHIP	0.0911303483804286	0.961588790568772	0.296023515084946
HIC1	HIC1	0.159332389169474	0.961768143986104	0.391459852613772
HIC2	HIC2	0.0194547888592451	0.961724946991387	0.136785071496805
HIF1A	HIF1A	0.145740080087428	0.962037706042155	0.374442855888198
HIF1AN	HIF1AN	0.0138630898749616	0.961350231997038	0.115443859375413
HIF3A	HIF3A	0.0182458004415772	0.96168596257606	0.132464071206606
HINFP	HINFP	0.0359945848947058	0.961974779987023	0.186080312996321
HINT1	HINT1	0.0572478409056074	0.961724727035076	0.23464156530396
HIP1	HIP1	0.0339242874821724	0.961430948040047	0.180598615375556
HIPK1	HIPK1	0.0926207041843434	0.961497290091343	0.298420099992608
HIPK2	HIPK2	0.0236015524137613	0.961760402519354	0.150662001013994
HIPK3	HIPK3	0.176189056934269	0.961611537132408	0.411613204191109
HIRA	HIRA	0.0152507759876253	0.961742786415734	0.121108727155977
HIST1H4A	HIST1H4A	0.100046403917134	0.961821817617637	0.310204471376036
HIST1H4B	HIST1H4B	0.04174707481558	0.961762655404732	0.200376589276323
HIST1H4C	HIST1H4C	0.414945684293662	0.961920381971951	0.631779004979883
HIST1H4D	HIST1H4D	0.164292407082901	0.961719184528439	0.397496112891663
HIST1H4E	HIST1H4E	0.0300535189691781	0.961804470525912	0.170016495963159
HIST1H4H	HIST1H4H	0.104381775397645	0.961430830931196	0.316789925746751
HIST1H4I	HIST1H4I	0.0433707169184679	0.961860702257483	0.204246390990411
HIST1H4J	HIST1H4J	0.140551620049026	0.961664841772445	0.367645959389338
HIST1H4K	HIST1H4K	0.0434248441705874	0.962079385404736	0.204397033713641
HIST2H4A	HIST2H4A	0.0281563137470002	0.961606943609024	0.164545759002016
HIST2H4B	HIST2H4B	0.0843068929920219	0.961672349533661	0.284737787912881
HIST4H4	HIST4H4	0.116133670306393	0.96163729881257	0.334183286557885
HIVEP1	HIVEP1	0.0547800633333016	0.9618430884752	0.229542643757908
HIVEP2	HIVEP2	0.072155928197715	0.961800178236019	0.26343800902935
HIVEP3	HIVEP3	0.0260258985432744	0.961480996320999	0.158187884686333
HKR1	HKR1	0.0488522390969519	0.961897221453376	0.216773690860155
HLF	HLF	0.0219302937529004	0.961611768426144	0.14521855445442
HLTF	HLTF	0.0952532098454006	0.961707760485988	0.302664419976188
