gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	B Activated	CD14 Mono	CD16 Mono	CD4 Memory T	CD4 Naive T	CD8 T	DC	Eryth	Mk	NK	T activated	pDC
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0B2557C9D	0.048	0.038	0.037	0.146	0.184	0.024	0.082	0.117	0.0	0.073	0.114	0.052	0.094
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0C2126F8E	0.048	0.038	0.037	0.146	0.184	0.024	0.082	0.117	0.0	0.073	0.114	0.052	0.094
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b7_complex	CPI-SC034EE8AAA	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b7_complex	CPI-SC06C0A2080	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b7_complex	CPI-SC056FC1F11	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGB7	P26010	True	ITB7_HUMAN	integrin_a4b7_complex	CPI-SC034EE8AAA	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGB7	P26010	True	ITB7_HUMAN	integrin_a4b7_complex	CPI-SC06C0A2080	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGB7	P26010	True	ITB7_HUMAN	integrin_a4b7_complex	CPI-SC056FC1F11	0.075	0.029	0.037	0.016	0.152	0.127	0.161	0.14	0.043	0.073	0.14	0.044	0.083
ITGB7	P26010	True	ITB7_HUMAN	integrin_aEb7_complex	CPI-SC09D882C18	0.075	0.029	0.047	0.016	0.152	0.152	0.161	0.368	0.104	0.154	0.14	0.044	0.083
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC06C3BA86F	0.002	0.0	0.108	0.033	0.032	0.017	0.029	0.079	0.0	0.048	0.067	0.04	0.023
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC03A4FA18B	0.002	0.0	0.108	0.033	0.032	0.017	0.029	0.079	0.0	0.048	0.067	0.04	0.023
ITGA6	P23229	True	ITA6_HUMAN	integrin_a6b1_complex	CPI-SC024FAED24	0.002	0.0	0.002	0.0	0.009	0.024	0.008	0.003	0.0	0.027	0.004	0.027	0.0
ITGAE	P38570	True	ITAE_HUMAN	integrin_aEb7_complex	CPI-SC09D882C18	0.075	0.029	0.047	0.016	0.152	0.152	0.161	0.368	0.104	0.154	0.14	0.044	0.083
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC00035437A	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC0943ECD6E	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC09DC9200A	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC0A3A31D04	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC0DEE2AF32	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC00D92ECAF	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC0C09120F1	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC0C93C7670	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC0329DFA42	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC071B77A18	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aXb2_complex	CPI-SC0542462B9	0.006	0.0	0.087	0.04	0.0	0.001	0.003	0.038	0.0	0.031	0.003	0.0	0.0
ITGB2	P05107	True	ITB2_HUMAN	integrin_aXb2_complex	CPI-SC08CB03AD8	0.006	0.0	0.087	0.04	0.0	0.001	0.003	0.038	0.0	0.031	0.003	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC00035437A	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC0943ECD6E	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC09DC9200A	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC0A3A31D04	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC0DEE2AF32	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.012
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC00D92ECAF	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC0C09120F1	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC0C93C7670	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC0329DFA42	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC071B77A18	0.0	0.004	0.037	0.004	0.0	0.001	0.0	0.013	0.0	0.02	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	0.003	0.004	0.041	0.027	0.004	0.002	0.008	0.042	0.0	0.013	0.011	0.009	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC03E67206C	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A5BCC92E	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC0542462B9	0.006	0.0	0.087	0.04	0.0	0.001	0.003	0.038	0.0	0.031	0.003	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC08CB03AD8	0.006	0.0	0.087	0.04	0.0	0.001	0.003	0.038	0.0	0.031	0.003	0.0	0.0
LTB4R	Q15722	False	LT4R1_HUMAN		CPI-CS0A5B6BD7A	0.0	0.0	0.003	0.002	0.003	0.005	0.003	0.004	0.0	0.0	0.023	0.0	0.012
LTB4R	Q15722	False	LT4R1_HUMAN		CPI-CS047D9C0D7	0.0	0.0	0.003	0.002	0.003	0.005	0.003	0.004	0.0	0.0	0.023	0.0	0.012
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS01FC3CF4D	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0A0F970F5	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0891F5216	0.084	0.03	0.011	0.061	0.174	0.114	0.015	0.039	0.054	0.084	0.042	0.188	0.107
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C4ABE334	0.084	0.03	0.011	0.061	0.174	0.114	0.015	0.039	0.054	0.084	0.042	0.188	0.107
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS048E474A5	0.084	0.03	0.011	0.061	0.174	0.114	0.015	0.039	0.054	0.084	0.042	0.188	0.107
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C1CAC8F7	0.084	0.03	0.011	0.061	0.174	0.114	0.015	0.039	0.054	0.084	0.042	0.188	0.107
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS087E1C654	0.084	0.03	0.011	0.061	0.174	0.114	0.015	0.039	0.054	0.084	0.042	0.188	0.107
CNR1	P21554	False	CNR1_HUMAN		CPI-CS03629A52A	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR1	P21554	False	CNR1_HUMAN		CPI-CS007D418BE	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS0C6F86DF5	0.031	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS030959ED1	0.031	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.031	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.0
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS045C37E64	0.005	0.0	0.0	0.0	0.004	0.002	0.005	0.002	0.0	0.0	0.011	0.003	0.01
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS01F7D06F1	0.005	0.0	0.0	0.0	0.004	0.002	0.005	0.002	0.0	0.0	0.011	0.003	0.01
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.027	0.109	0.006	0.001	0.007	0.01	0.008	0.012	0.0	0.009	0.014	0.01	0.013
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.027	0.109	0.006	0.001	0.007	0.01	0.008	0.012	0.0	0.009	0.014	0.01	0.013
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.008	0.0	0.467	0.158	0.021	0.003	0.119	0.335	0.048	0.117	0.028	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.008	0.0	0.467	0.158	0.021	0.003	0.119	0.335	0.048	0.117	0.028	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.008	0.0	0.467	0.158	0.021	0.003	0.119	0.335	0.048	0.117	0.028	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.025	0.0	0.818	0.303	0.006	0.007	0.015	0.411	0.26	0.149	0.09	0.0	0.011
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.025	0.0	0.818	0.303	0.006	0.007	0.015	0.411	0.26	0.149	0.09	0.0	0.011
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0E1735D13	0.025	0.0	0.818	0.303	0.006	0.007	0.015	0.411	0.26	0.149	0.09	0.0	0.011
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.025	0.0	0.818	0.303	0.006	0.007	0.015	0.411	0.26	0.149	0.09	0.0	0.011
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.0	0.0	0.027	0.001	0.008	0.0	0.003	0.02	0.023	0.0	0.0	0.0	0.026
CD44	P16070	False	CD44_HUMAN		CPI-SS02AB0C3E0	0.58	0.903	1.121	1.091	1.308	0.993	1.21	1.03	0.55	1.102	1.233	0.956	0.435
CD44	P16070	False	CD44_HUMAN		CPI-SS0703338F5	0.58	0.903	1.121	1.091	1.308	0.993	1.21	1.03	0.55	1.102	1.233	0.956	0.435
CD44	P16070	False	CD44_HUMAN		CPI-SS014C07723	0.58	0.903	1.121	1.091	1.308	0.993	1.21	1.03	0.55	1.102	1.233	0.956	0.435
CD44	P16070	False	CD44_HUMAN		CPI-SS03722104E	0.58	0.903	1.121	1.091	1.308	0.993	1.21	1.03	0.55	1.102	1.233	0.956	0.435
PTGER4	P35408	False	PE2R4_HUMAN		CPI-SS0C1BD22BC	0.074	0.237	0.072	0.261	0.414	0.127	0.418	0.362	0.146	0.209	0.504	0.421	0.134
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS0CBAA9BCC	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.032	0.0	0.0
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS048242083	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.032	0.0	0.0
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS0917CBD53	0.0	0.0	0.001	0.0	0.0	0.0	0.011	0.005	0.0	0.0	0.074	0.002	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.011	0.01	0.004	0.007	0.01	0.007	0.0	0.01	0.0	0.0	0.011	0.0	0.035
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.009	0.0	0.003	0.006	0.003	0.008	0.006	0.003	0.0	0.009	0.011	0.009	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.0	0.0	0.019	0.075	0.001	0.001	0.0	0.02	0.0	0.022	0.0	0.0	0.022
SORT1	Q99523	False	SORT_HUMAN		CPI-SS02A53F29E	0.0	0.0	0.019	0.075	0.001	0.001	0.0	0.02	0.0	0.022	0.0	0.0	0.022
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.0	0.0	0.019	0.075	0.001	0.001	0.0	0.02	0.0	0.022	0.0	0.0	0.022
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.006	0.0	0.001	0.001	0.018	0.008	0.009	0.003	0.0	0.009	0.003	0.009	0.011
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.928	1.169	0.08	0.069	0.967	0.846	0.954	0.57	0.389	0.68	0.34	0.829	0.289
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.928	1.169	0.08	0.069	0.967	0.846	0.954	0.57	0.389	0.68	0.34	0.829	0.289
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS068C129D6	0.004	0.032	0.247	0.143	0.001	0.0	0.0	0.181	0.022	0.052	0.007	0.003	0.063
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.004	0.003	0.001	0.0	0.056	0.005	0.0	0.005	0.0	0.026	0.0	0.019	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.004	0.003	0.001	0.0	0.056	0.005	0.0	0.005	0.0	0.026	0.0	0.019	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS00529A443	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS09FB07CB1	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS03025232D	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS0F06108D6	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS05FB0A7F1	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS00DEA8C12	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS008DA70F3	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-CS01521EE2B	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS0CD56A2CC	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS07B775F8D	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS0B5273C72	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS0DB31673B	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS0A94347F7	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS02B24ACED	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS035E6950E	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS06703B08B	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS0C4B40F75	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-CS06F5B58EC	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS07135653F	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0CF3656D2	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0E68F5752	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0F53060BB	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0B52EC069	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS096856900	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS07AD29D6C	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS05C76711D	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS0FB43E17E	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-CS09F32EE7D	0.002	0.0	0.001	0.002	0.001	0.002	0.002	0.004	0.0	0.0	0.004	0.004	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0711601F5	0.04	0.016	0.0	0.001	0.022	0.002	0.01	0.002	0.0	0.0	0.003	0.036	0.521
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0009D06D0	0.04	0.016	0.0	0.001	0.022	0.002	0.01	0.002	0.0	0.0	0.003	0.036	0.521
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS08BD41C01	0.04	0.016	0.0	0.001	0.022	0.002	0.01	0.002	0.0	0.0	0.003	0.036	0.521
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-CS0CCD8150B	0.04	0.016	0.0	0.001	0.022	0.002	0.01	0.002	0.0	0.0	0.003	0.036	0.521
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.05	0.024	0.028	0.042	0.427	0.291	0.648	0.051	0.189	0.277	0.707	0.447	0.045
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.005	0.007	0.024	0.013	0.023	0.006	0.033	0.073	0.0	0.039	0.05	0.018	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	0.013	0.021	0.016	0.012	0.237	0.039	0.621	0.021	0.092	0.093	0.369	0.089	0.049
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.0	0.005	0.01	0.004	0.0	0.0	0.003	0.018	0.0	0.005	0.014	0.004	0.012
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.0	0.005	0.01	0.004	0.0	0.0	0.003	0.018	0.0	0.005	0.014	0.004	0.012
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.008	0.032	0.0	0.0	0.001	0.003	0.002	0.0	0.0	0.0	0.004	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.008	0.032	0.0	0.0	0.001	0.003	0.002	0.0	0.0	0.0	0.004	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.008	0.032	0.0	0.0	0.001	0.003	0.002	0.0	0.0	0.0	0.004	0.0	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.054	0.024	0.123	0.1	0.08	0.056	0.058	0.144	0.023	0.093	0.113	0.038	0.059
SORL1	Q92673	False	SORL_HUMAN		CPI-SS07ACDDCD6	0.054	0.024	0.123	0.1	0.08	0.056	0.058	0.144	0.023	0.093	0.113	0.038	0.059
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.054	0.024	0.123	0.1	0.08	0.056	0.058	0.144	0.023	0.093	0.113	0.038	0.059
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.058	0.316	0.031	0.106	0.015	0.012	0.053	0.08	0.047	0.021	0.062	0.06	0.191
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	0.177	0.298	0.239	0.174	0.254	0.241	0.324	0.315	0.067	0.25	0.441	0.186	0.5
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.0	0.011	0.022	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.0	0.0	0.05	0.028	0.0	0.002	0.002	0.024	0.027	0.007	0.0	0.0	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.0	0.0	0.05	0.028	0.0	0.002	0.002	0.024	0.027	0.007	0.0	0.0	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.0	0.0	0.05	0.028	0.0	0.002	0.002	0.024	0.027	0.007	0.0	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	1.04	1.127	1.071	1.4	0.599	0.57	0.688	1.132	0.379	0.69	0.613	0.574	1.646
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	1.04	1.127	1.071	1.4	0.599	0.57	0.688	1.132	0.379	0.69	0.613	0.574	1.646
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.008	0.005	0.004	0.006	0.009	0.003	0.011	0.0	0.0	0.0	0.0	0.01	0.013
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	0.008	0.005	0.004	0.006	0.009	0.003	0.011	0.0	0.0	0.0	0.0	0.01	0.013
