"gene_id"	"gene_type"	"gene_name"
"ENSG00000248138"	"antisense"	"RP11-446J8.1"
"ENSG00000249998"	"lincRNA"	"RP11-141E13.1"
"ENSG00000250819"	"lincRNA"	"RP11-576E20.1"
"ENSG00000249502"	"antisense"	"AC006160.5"
"ENSG00000251048"	"lincRNA"	"RP11-608B3.1"
"ENSG00000279918"	"TEC"	"AC006840.1"
"ENSG00000248238"	"lincRNA"	"RP11-3J1.1"
"ENSG00000279379"	"TEC"	"RP11-84N19.1"
"ENSG00000248515"	"lincRNA"	"RP11-608O21.1"
"ENSG00000249441"	"lincRNA"	"RP11-94H6.1"
"ENSG00000248228"	"sense_intronic"	"SLIT2-IT1"
"ENSG00000272995"	"antisense"	"RP11-362J17.1"
"ENSG00000250243"	"antisense"	"RP11-120A1.1"
"ENSG00000250092"	"antisense"	"RP11-556G22.3"
"ENSG00000248343"	"antisense"	"RP11-556G22.2"
"ENSG00000280650"	"lincRNA"	"KCNIP4-IT1"
"ENSG00000250039"	"antisense"	"RP11-17E2.2"
"ENSG00000248837"	"lincRNA"	"RP11-412P11.1"
"ENSG00000249645"	"lincRNA"	"RP11-552M14.1"
"ENSG00000249547"	"lincRNA"	"RP11-453O5.1"
"ENSG00000250137"	"antisense"	"RP11-380P13.1"
"ENSG00000251292"	"lincRNA"	"ERVH-1"
"ENSG00000249453"	"antisense"	"RP13-497K6.1"
"ENSG00000261121"	"lincRNA"	"RP11-496D24.2"
"ENSG00000281501"	"antisense"	"SEPSECS-AS1"
"ENSG00000271172"	"lincRNA"	"RP11-660M5.1"
"ENSG00000248545"	"lincRNA"	"RP11-302F12.3"
"ENSG00000250541"	"antisense"	"RP11-302F12.10"
"ENSG00000251009"	"lincRNA"	"RP13-494C23.1"
"ENSG00000240005"	"antisense"	"RP11-293A21.1"
"ENSG00000251080"	"lincRNA"	"RP11-415C15.1"
"ENSG00000205830"	"lincRNA"	"AC024132.1"
"ENSG00000249699"	"lincRNA"	"RP11-415C15.2"
"ENSG00000251325"	"lincRNA"	"RP11-415C15.3"
"ENSG00000251410"	"lincRNA"	"AC007106.1"
"ENSG00000250038"	"lincRNA"	"RP11-180C1.1"
"ENSG00000250064"	"lincRNA"	"RP11-123O22.1"
"ENSG00000250190"	"lincRNA"	"RP11-292B1.2"
"ENSG00000249228"	"lincRNA"	"RP11-769N22.1"
"ENSG00000248176"	"lincRNA"	"RP11-472K22.1"
"ENSG00000248338"	"lincRNA"	"RP11-472K22.2"
"ENSG00000249678"	"antisense"	"RP11-619J20.1"
"ENSG00000251182"	"lincRNA"	"RP11-617I14.1"
"ENSG00000251434"	"lincRNA"	"RP11-315A17.1"
"ENSG00000249882"	"lincRNA"	"RP11-665I14.1"
"ENSG00000251129"	"lincRNA"	"RP11-734I18.1"
"ENSG00000251329"	"lincRNA"	"RP11-240A16.1"
"ENSG00000248417"	"lincRNA"	"RP11-802H3.2"
"ENSG00000250954"	"lincRNA"	"RP11-79E3.3"
"ENSG00000250723"	"lincRNA"	"RP11-79E3.2"
"ENSG00000248685"	"lincRNA"	"RP11-548L20.1"
"ENSG00000250597"	"lincRNA"	"RP11-725M22.1"
"ENSG00000247193"	"antisense"	"RP11-431M7.3"
"ENSG00000251438"	"antisense"	"RP11-431M7.2"
"ENSG00000248215"	"lincRNA"	"RP11-722M1.1"
"ENSG00000261761"	"processed_transcript"	"RP11-103J17.2"
"ENSG00000247810"	"lincRNA"	"RP11-103J17.1"
"ENSG00000248936"	"antisense"	"RP11-36B15.1"
"ENSG00000251642"	"lincRNA"	"RP11-600L4.1"
"ENSG00000248227"	"lincRNA"	"RP11-83C7.1"
"ENSG00000280015"	"TEC"	"RP11-83C7.3"
"ENSG00000249534"	"lincRNA"	"LINC01258"
"ENSG00000249667"	"lincRNA"	"LINC01259"
"ENSG00000251635"	"lincRNA"	"RP11-213G21.2"
"ENSG00000231160"	"processed_transcript"	"KLF3-AS1"
"ENSG00000271958"	"lincRNA"	"RP11-617D20.2"
"ENSG00000249207"	"antisense"	"RP11-360F5.1"
"ENSG00000249685"	"lincRNA"	"RP11-360F5.3"
"ENSG00000249348"	"antisense"	"UGDH-AS1"
"ENSG00000255458"	"lincRNA"	"RP11-539G18.3"
"ENSG00000260296"	"sense_overlapping"	"RP11-395I6.3"
"ENSG00000250338"	"lincRNA"	"RP11-395I6.2"
"ENSG00000249241"	"lincRNA"	"AC195454.1"
"ENSG00000250893"	"antisense"	"RP11-588L15.2"
"ENSG00000250906"	"antisense"	"RP11-632F7.3"
"ENSG00000251173"	"antisense"	"UCHL1-AS1"
"ENSG00000249216"	"antisense"	"RP11-227F19.5"
"ENSG00000250467"	"antisense"	"RP11-227F19.1"
"ENSG00000249122"	"lincRNA"	"RP11-227F19.2"
"ENSG00000245870"	"lincRNA"	"LINC00682"
"ENSG00000249771"	"lincRNA"	"RP11-457P14.5"
"ENSG00000272862"	"lincRNA"	"RP11-814H16.2"
"ENSG00000250781"	"antisense"	"RP11-63A11.1"
"ENSG00000260519"	"antisense"	"RP11-109E24.2"
"ENSG00000251517"	"lincRNA"	"RP11-109E24.1"
"ENSG00000248939"	"lincRNA"	"RP11-395F4.1"
"ENSG00000250657"	"processed_transcript"	"RP11-1E6.1"
"ENSG00000248143"	"lincRNA"	"RP11-324J13.2"
"ENSG00000250863"	"lincRNA"	"RP11-663P9.1"
"ENSG00000251350"	"lincRNA"	"RP11-328N19.1"
"ENSG00000273369"	"antisense"	"RP11-700J17.1"
"ENSG00000272936"	"antisense"	"RP11-700J17.2"
"ENSG00000248744"	"lincRNA"	"RP11-362I1.1"
"ENSG00000260878"	"sense_overlapping"	"RP11-320H14.1"
"ENSG00000249330"	"antisense"	"RP11-436F23.1"
"ENSG00000260918"	"sense_overlapping"	"RP11-731J8.2"
"ENSG00000248254"	"antisense"	"AC092597.3"
"ENSG00000259959"	"lincRNA"	"RP11-121C2.2"
"ENSG00000248256"	"antisense"	"OCIAD1-AS1"
"ENSG00000280043"	"TEC"	"RP11-1281K21.8"
"ENSG00000272576"	"lincRNA"	"RP11-365H22.2"
"ENSG00000251040"	"lincRNA"	"RP11-535C7.1"
"ENSG00000248866"	"lincRNA"	"USP46-AS1"
"ENSG00000260120"	"lincRNA"	"RP11-177B4.2"
"ENSG00000226950"	"processed_transcript"	"DANCR"
"ENSG00000250302"	"lincRNA"	"RP11-752D24.3"
"ENSG00000248115"	"antisense"	"RP11-752D24.2"
"ENSG00000250930"	"antisense"	"LNX1-AS1"
"ENSG00000248494"	"sense_intronic"	"LNX1-AS2"
"ENSG00000249341"	"sense_intronic"	"RP11-317M11.1"
"ENSG00000249706"	"sense_intronic"	"RP11-89B16.1"
"ENSG00000272650"	"lincRNA"	"RP11-571I18.4"
"ENSG00000269506"	"antisense"	"RP11-571I18.5"
"ENSG00000248184"	"lincRNA"	"RP11-231C18.1"
"ENSG00000248518"	"lincRNA"	"RP11-231C18.2"
"ENSG00000251264"	"lincRNA"	"RP11-545H22.1"
"ENSG00000250456"	"lincRNA"	"AC006552.1"
"ENSG00000249727"	"lincRNA"	"RP11-273B19.2"
"ENSG00000251256"	"lincRNA"	"RP11-273B19.1"
"ENSG00000248317"	"lincRNA"	"RP11-463H12.2"
"ENSG00000250646"	"antisense"	"RP11-530I17.1"
"ENSG00000249700"	"processed_transcript"	"SRD5A3-AS1"
"ENSG00000273257"	"lincRNA"	"RP11-177J6.1"
"ENSG00000272969"	"antisense"	"RP11-528I4.2"
"ENSG00000250821"	"lincRNA"	"RP11-345F18.1"
"ENSG00000269921"	"lincRNA"	"RP11-646I6.5"
"ENSG00000270147"	"lincRNA"	"RP11-646I6.6"
"ENSG00000280285"	"TEC"	"RP11-630A13.4"
"ENSG00000269949"	"lincRNA"	"RP11-738E22.3"
"ENSG00000245067"	"antisense"	"IGFBP7-AS1"
"ENSG00000250192"	"lincRNA"	"RP11-300M6.1"
"ENSG00000248505"	"lincRNA"	"RP11-319E12.1"
"ENSG00000251459"	"lincRNA"	"RP11-319E12.2"
"ENSG00000251049"	"lincRNA"	"RP11-685F15.1"
"ENSG00000250333"	"lincRNA"	"RP11-4O3.1"
"ENSG00000249831"	"lincRNA"	"RP11-4O3.2"
"ENSG00000250340"	"lincRNA"	"RP11-577G20.1"
"ENSG00000250078"	"lincRNA"	"RP11-577G20.2"
"ENSG00000251339"	"lincRNA"	"RP11-506N2.1"
"ENSG00000251266"	"lincRNA"	"RP11-340A13.2"
"ENSG00000249382"	"processed_transcript"	"RP11-340A13.1"
"ENSG00000250375"	"lincRNA"	"RP11-340A13.3"
"ENSG00000249111"	"lincRNA"	"RP11-622J8.1"
"ENSG00000249392"	"lincRNA"	"RP11-725D20.1"
"ENSG00000249892"	"lincRNA"	"RP11-525J21.1"
"ENSG00000249066"	"lincRNA"	"RP11-593F5.2"
"ENSG00000240152"	"lincRNA"	"RP11-16N2.1"
"ENSG00000205682"	"lincRNA"	"RP11-798L4.1"
"ENSG00000248692"	"antisense"	"LPHN3-AS1"
"ENSG00000251055"	"lincRNA"	"RP11-257A22.1"
"ENSG00000250775"	"lincRNA"	"RP11-12K22.1"
"ENSG00000250125"	"lincRNA"	"RP11-707A18.1"
"ENSG00000250846"	"lincRNA"	"EPHA5-AS1"
"ENSG00000248479"	"lincRNA"	"RP11-807H7.2"
"ENSG00000251527"	"lincRNA"	"RP11-51P8.1"
"ENSG00000249413"	"lincRNA"	"RP11-25H12.1"
"ENSG00000272304"	"lincRNA"	"RP11-19C24.1"
"ENSG00000250075"	"lincRNA"	"RP11-584P21.2"
"ENSG00000279464"	"TEC"	"RP11-17P16.1"
"ENSG00000248049"	"antisense"	"UBA6-AS1"
"ENSG00000272626"	"lincRNA"	"RP11-468N14.13"
"ENSG00000250696"	"antisense"	"RP11-704M14.1"
"ENSG00000272986"	"antisense"	"RP11-46J23.1"
"ENSG00000248567"	"lincRNA"	"RP11-545L5.1"
"ENSG00000250877"	"antisense"	"RP11-373J21.1"
"ENSG00000250220"	"antisense"	"RP11-692D12.1"
"ENSG00000250436"	"lincRNA"	"RP11-622A1.2"
"ENSG00000228277"	"lincRNA"	"AC112518.3"
"ENSG00000269559"	"antisense"	"RP11-629B11.5"
"ENSG00000250532"	"antisense"	"RP11-727M10.1"
"ENSG00000249942"	"antisense"	"AC142293.3"
"ENSG00000249717"	"antisense"	"RP11-44F21.3"
"ENSG00000248165"	"antisense"	"RP11-44F21.2"
"ENSG00000260265"	"lincRNA"	"RP11-44F21.5"
"ENSG00000251185"	"lincRNA"	"RP11-542G1.1"
"ENSG00000251454"	"lincRNA"	"RP11-542G1.2"
"ENSG00000251383"	"lincRNA"	"RP11-542G1.3"
"ENSG00000248646"	"lincRNA"	"RP11-567N4.2"
"ENSG00000250735"	"lincRNA"	"RP11-567N4.3"
"ENSG00000229717"	"antisense"	"RP11-556N4.1"
"ENSG00000245928"	"antisense"	"RP11-630D6.5"
"ENSG00000231335"	"sense_intronic"	"AC107072.2"
"ENSG00000233860"	"antisense"	"RP11-359D14.2"
"ENSG00000224218"	"antisense"	"RP11-359D14.3"
"ENSG00000249036"	"lincRNA"	"RP11-625I7.1"
"ENSG00000251442"	"lincRNA"	"LINC01094"
"ENSG00000260278"	"antisense"	"RP11-109G23.3"
"ENSG00000249307"	"antisense"	"LINC01088"
"ENSG00000250334"	"lincRNA"	"LINC00989"
"ENSG00000251399"	"lincRNA"	"RP11-234K19.1"
"ENSG00000248408"	"lincRNA"	"RP11-452C8.1"
"ENSG00000251321"	"lincRNA"	"PCAT4"
"ENSG00000248719"	"antisense"	"RP11-377G16.2"
"ENSG00000251059"	"antisense"	"RP11-100N20.1"
"ENSG00000251331"	"lincRNA"	"RP11-689K5.3"
"ENSG00000273156"	"lincRNA"	"RP11-127B20.2"
"ENSG00000272677"	"antisense"	"RP11-127B20.3"
"ENSG00000231782"	"lincRNA"	"LINC00575"
"ENSG00000251022"	"antisense"	"THAP9-AS1"
"ENSG00000250057"	"lincRNA"	"RP11-576N17.5"
"ENSG00000249171"	"lincRNA"	"RP11-767N15.1"
"ENSG00000250546"	"processed_transcript"	"RP11-8L2.1"
"ENSG00000248749"	"lincRNA"	"RP11-42A4.1"
"ENSG00000251260"	"antisense"	"WDFY3-AS1"
"ENSG00000180769"	"processed_transcript"	"WDFY3-AS2"
"ENSG00000273389"	"antisense"	"RP13-514E23.2"
"ENSG00000261496"	"sense_overlapping"	"RP13-514E23.1"
"ENSG00000250062"	"antisense"	"RP11-778J15.1"
"ENSG00000250572"	"lincRNA"	"RP11-529H2.1"
"ENSG00000255723"	"processed_transcript"	"RP11-529H2.2"
"ENSG00000272856"	"lincRNA"	"RP11-710E1.2"
"ENSG00000249001"	"antisense"	"RP11-742B18.1"
"ENSG00000246375"	"lincRNA"	"RP11-10L7.1"
"ENSG00000248019"	"antisense"	"FAM13A-AS1"
"ENSG00000270720"	"lincRNA"	"RP11-84C13.2"
"ENSG00000251095"	"antisense"	"RP11-115D19.1"
"ENSG00000274238"	"antisense"	"RP11-115D19.3"
"ENSG00000277695"	"antisense"	"RP11-115D19.4"
"ENSG00000276542"	"antisense"	"RP11-115D19.2"
"ENSG00000247775"	"antisense"	"SNCA-AS1"
"ENSG00000248984"	"antisense"	"AC004054.1"
"ENSG00000249049"	"antisense"	"RP11-763F8.1"
"ENSG00000279013"	"TEC"	"RP11-254A24.2"
"ENSG00000249052"	"lincRNA"	"RP11-354O24.1"
"ENSG00000280056"	"TEC"	"RP11-562F9.3"
"ENSG00000249152"	"lincRNA"	"RP11-562F9.2"
"ENSG00000248511"	"lincRNA"	"RP11-9B6.1"
"ENSG00000248627"	"antisense"	"RP11-428L21.1"
"ENSG00000250908"	"antisense"	"RP11-703C10.1"
"ENSG00000246541"	"lincRNA"	"RP11-363G15.2"
"ENSG00000249951"	"lincRNA"	"RP11-554D13.1"
"ENSG00000249599"	"lincRNA"	"BMPR1B-AS1"
"ENSG00000271474"	"antisense"	"RP11-710C12.1"
"ENSG00000248510"	"lincRNA"	"RP11-145G20.1"
"ENSG00000253170"	"lincRNA"	"RP11-431J17.1"
"ENSG00000254044"	"sense_overlapping"	"RP11-681L8.1"
"ENSG00000251620"	"antisense"	"STPG2-AS1"
"ENSG00000214559"	"antisense"	"RP11-323J4.1"
"ENSG00000251523"	"antisense"	"RP11-724M22.1"
"ENSG00000260641"	"antisense"	"RP11-1299A16.3"
"ENSG00000263923"	"antisense"	"RP11-571L19.7"
"ENSG00000272777"	"lincRNA"	"RP11-571L19.8"
"ENSG00000246090"	"antisense"	"RP11-696N14.1"
"ENSG00000248676"	"antisense"	"RP11-766F14.1"
"ENSG00000279913"	"TEC"	"AP001962.3"
"ENSG00000279098"	"TEC"	"RP11-15B17.4"
"ENSG00000245322"	"antisense"	"RP11-15B17.1"
"ENSG00000249710"	"antisense"	"RP11-588P8.1"
"ENSG00000250223"	"sense_intronic"	"LINC01216"
"ENSG00000251219"	"sense_intronic"	"LINC01217"
"ENSG00000251636"	"sense_intronic"	"LINC01218"
"ENSG00000254531"	"lincRNA"	"FLJ20021"
"ENSG00000251309"	"antisense"	"RP11-498M5.2"
"ENSG00000248161"	"lincRNA"	"RP11-499E18.1"
"ENSG00000260651"	"antisense"	"AF213884.2"
"ENSG00000246560"	"antisense"	"RP11-10L12.4"
"ENSG00000248740"	"lincRNA"	"RP11-328K4.1"
"ENSG00000251577"	"antisense"	"RP11-297P16.3"
"ENSG00000250920"	"lincRNA"	"RP11-297P16.4"
"ENSG00000249614"	"lincRNA"	"RP11-703G6.1"
"ENSG00000251170"	"lincRNA"	"RP11-729M20.1"
"ENSG00000245384"	"antisense"	"AC004053.1"
"ENSG00000250670"	"lincRNA"	"AC004063.1"
"ENSG00000248242"	"lincRNA"	"RP11-556I14.2"
"ENSG00000248373"	"lincRNA"	"RP11-556I14.1"
"ENSG00000251259"	"lincRNA"	"AC004069.2"
"ENSG00000251586"	"antisense"	"TET2-AS1"
"ENSG00000250522"	"antisense"	"AC004066.3"
"ENSG00000249885"	"sense_intronic"	"ARHGEF38-IT1"
"ENSG00000251175"	"antisense"	"RP11-45L9.1"
"ENSG00000250740"	"antisense"	"RP11-710F7.2"
"ENSG00000249635"	"antisense"	"RP11-710F7.3"
"ENSG00000250298"	"lincRNA"	"GIMD1"
"ENSG00000249613"	"lincRNA"	"RP13-612N21.1"
"ENSG00000251081"	"lincRNA"	"RP11-713M6.2"
"ENSG00000245293"	"antisense"	"RP11-286E11.1"
"ENSG00000249604"	"antisense"	"RP11-286E11.2"
"ENSG00000232021"	"processed_transcript"	"LEF1-AS1"
"ENSG00000234492"	"lincRNA"	"RPL34-AS1"
"ENSG00000246774"	"lincRNA"	"AC004051.2"
"ENSG00000247950"	"antisense"	"SEC24B-AS1"
"ENSG00000273447"	"antisense"	"AC004067.5"
"ENSG00000272795"	"lincRNA"	"RP11-602N24.3"
"ENSG00000250511"	"antisense"	"RP11-380D23.1"
"ENSG00000250103"	"lincRNA"	"RP11-380D23.2"
"ENSG00000249519"	"lincRNA"	"LINC01438"
"ENSG00000248656"	"lincRNA"	"RP11-255I10.2"
"ENSG00000250855"	"lincRNA"	"RP11-269F21.1"
"ENSG00000248432"	"lincRNA"	"RP11-269F21.2"
"ENSG00000249815"	"lincRNA"	"RP11-269F21.3"
"ENSG00000260526"	"antisense"	"RP11-73K9.2"
"ENSG00000272567"	"lincRNA"	"RP11-73K9.3"
"ENSG00000249509"	"antisense"	"RP11-402J6.1"
"ENSG00000249532"	"antisense"	"RP11-148B6.1"
"ENSG00000250046"	"lincRNA"	"RP11-148B6.2"
"ENSG00000251126"	"antisense"	"RP11-119H12.6"
"ENSG00000248152"	"antisense"	"RP11-650J17.1"
"ENSG00000249373"	"antisense"	"RP11-650J17.2"
"ENSG00000249304"	"antisense"	"RP11-26P13.2"
"ENSG00000248173"	"lincRNA"	"RP11-659O3.1"
"ENSG00000250791"	"lincRNA"	"RP11-55L3.1"
"ENSG00000224932"	"lincRNA"	"AC107399.2"
"ENSG00000228358"	"lincRNA"	"AC113617.1"
"ENSG00000236922"	"lincRNA"	"LINC01378"
"ENSG00000229565"	"lincRNA"	"AC108056.1"
"ENSG00000269893"	"lincRNA"	"SNHG8"
"ENSG00000260404"	"lincRNA"	"RP11-384K6.6"
"ENSG00000281731"	"lincRNA"	"RP11-384K6.8"
"ENSG00000280551"	"TEC"	"RP11-358D17.2"
"ENSG00000260091"	"lincRNA"	"RP11-33B1.4"
"ENSG00000250950"	"lincRNA"	"RP11-33B1.3"
"ENSG00000250772"	"lincRNA"	"LINC01365"
"ENSG00000250392"	"lincRNA"	"RP11-700N1.1"
"ENSG00000253825"	"lincRNA"	"RP11-96A1.5"
"ENSG00000250938"	"antisense"	"RP11-679C8.2"
"ENSG00000249409"	"lincRNA"	"RP11-501E14.1"
"ENSG00000250344"	"lincRNA"	"RP11-647P12.1"
"ENSG00000226757"	"antisense"	"PP12613"
"ENSG00000261501"	"lincRNA"	"RP11-63B13.1"
"ENSG00000227145"	"antisense"	"IL21-AS1"
"ENSG00000273007"	"antisense"	"RP11-170N16.3"
"ENSG00000249125"	"lincRNA"	"RP11-381N20.2"
"ENSG00000251526"	"lincRNA"	"RP11-381N20.1"
"ENSG00000249464"	"lincRNA"	"LINC01091"
"ENSG00000226655"	"lincRNA"	"AC096732.2"
"ENSG00000249837"	"lincRNA"	"CTD-2325B11.1"
"ENSG00000261083"	"lincRNA"	"RP11-93I21.3"
"ENSG00000250149"	"lincRNA"	"RP11-399F2.2"
"ENSG00000251649"	"lincRNA"	"RP11-318I4.1"
"ENSG00000250945"	"lincRNA"	"RP11-810P8.1"
"ENSG00000248491"	"lincRNA"	"RP11-125O18.1"
"ENSG00000261668"	"antisense"	"RP11-50D9.3"
"ENSG00000251432"	"lincRNA"	"RP11-420A23.1"
"ENSG00000273077"	"lincRNA"	"RP11-130C6.1"
"ENSG00000248187"	"lincRNA"	"RP11-184M15.1"
"ENSG00000248802"	"lincRNA"	"RP11-184M15.2"
"ENSG00000280711"	"lincRNA"	"JADRR"
"ENSG00000250193"	"lincRNA"	"RP11-419L4.1"
"ENSG00000246876"	"lincRNA"	"RP11-519M16.1"
"ENSG00000249618"	"lincRNA"	"RP11-422J15.1"
"ENSG00000251326"	"lincRNA"	"RP11-521E5.1"
"ENSG00000280059"	"TEC"	"RP11-401I19.2"
"ENSG00000250503"	"lincRNA"	"RP11-401I19.1"
"ENSG00000250102"	"lincRNA"	"RP11-314N14.1"
"ENSG00000251676"	"lincRNA"	"RP11-614F17.2"
"ENSG00000251555"	"lincRNA"	"RP11-745L13.2"
"ENSG00000251598"	"lincRNA"	"RP11-789C2.1"
"ENSG00000249463"	"lincRNA"	"RP11-1E22.1"
"ENSG00000248369"	"lincRNA"	"RP11-62N21.1"
"ENSG00000251398"	"lincRNA"	"LINC01256"
"ENSG00000251488"	"lincRNA"	"RP11-404I7.2"
"ENSG00000249513"	"lincRNA"	"RP11-404I7.1"
"ENSG00000250241"	"lincRNA"	"RP11-9G1.3"
"ENSG00000251388"	"lincRNA"	"RP11-427M20.1"
"ENSG00000251199"	"lincRNA"	"RP11-400D2.2"
"ENSG00000251291"	"lincRNA"	"RP11-400D2.3"
"ENSG00000249000"	"lincRNA"	"CTD-2012I17.1"
"ENSG00000249847"	"lincRNA"	"RP11-192C21.2"
"ENSG00000248434"	"lincRNA"	"RP11-553P9.2"
"ENSG00000248456"	"lincRNA"	"RP11-553P9.3"
"ENSG00000250865"	"lincRNA"	"RP11-780O17.1"
"ENSG00000248330"	"lincRNA"	"LINC00613"
"ENSG00000261166"	"lincRNA"	"RP11-775H9.3"
"ENSG00000251567"	"lincRNA"	"RP11-775H9.2"
"ENSG00000250665"	"lincRNA"	"RP11-775H9.1"
"ENSG00000279749"	"TEC"	"RP11-625B21.1"
"ENSG00000248869"	"lincRNA"	"RP11-138I17.1"
"ENSG00000250341"	"lincRNA"	"RP11-785F11.1"
"ENSG00000251632"	"lincRNA"	"RP11-714L20.1"
"ENSG00000280352"	"TEC"	"RP13-884E18.3"
"ENSG00000250126"	"lincRNA"	"RP13-884E18.2"
"ENSG00000250777"	"lincRNA"	"RP13-884E18.4"
"ENSG00000250034"	"lincRNA"	"RP11-793B23.1"
"ENSG00000248307"	"lincRNA"	"LINC00616"
"ENSG00000250033"	"processed_transcript"	"SLC7A11-AS1"
"ENSG00000249091"	"lincRNA"	"RP11-733C7.1"
"ENSG00000248397"	"lincRNA"	"LINC00498"
"ENSG00000251372"	"lincRNA"	"LINC00499"
"ENSG00000249381"	"lincRNA"	"LINC00500"
"ENSG00000250977"	"lincRNA"	"RP11-173E2.2"
"ENSG00000250501"	"lincRNA"	"RP11-98O2.1"
"ENSG00000250195"	"antisense"	"RP11-371F15.3"
"ENSG00000250577"	"lincRNA"	"RP11-577B7.1"
"ENSG00000273247"	"antisense"	"RP11-83A24.2"
"ENSG00000272717"	"antisense"	"RP11-342I1.2"
"ENSG00000261268"	"lincRNA"	"RP11-308D13.3"
"ENSG00000250698"	"antisense"	"RP11-392B6.1"
"ENSG00000196951"	"antisense"	"SCOC-AS1"
"ENSG00000280262"	"TEC"	"RP11-542P2.2"
"ENSG00000248335"	"antisense"	"RP11-102N12.2"
"ENSG00000273472"	"lincRNA"	"RP11-102N12.3"
"ENSG00000248747"	"lincRNA"	"RP11-586L23.1"
"ENSG00000248810"	"lincRNA"	"RP11-362F19.1"
"ENSG00000272632"	"lincRNA"	"RP11-362F19.3"
"ENSG00000250141"	"lincRNA"	"RP11-208N20.1"
"ENSG00000251248"	"lincRNA"	"RP11-223C24.2"
"ENSG00000249806"	"lincRNA"	"RP11-223C24.1"
"ENSG00000250326"	"antisense"	"RP11-284M14.1"
"ENSG00000250969"	"lincRNA"	"RP11-364L4.3"
"ENSG00000245112"	"antisense"	"SMARCA5-AS1"
"ENSG00000246448"	"antisense"	"RP13-578N3.3"
"ENSG00000251600"	"lincRNA"	"RP11-673E1.1"
"ENSG00000248828"	"antisense"	"RP11-673E1.4"
"ENSG00000261129"	"lincRNA"	"RP11-361D14.2"
"ENSG00000248890"	"antisense"	"HHIP-AS1"
"ENSG00000250406"	"lincRNA"	"RP13-539F13.3"
"ENSG00000272727"	"lincRNA"	"RP11-142A22.4"
"ENSG00000278943"	"TEC"	"RP11-142A22.3"
"ENSG00000250582"	"antisense"	"SMAD1-AS2"
"ENSG00000250902"	"antisense"	"SMAD1-AS1"
"ENSG00000248686"	"lincRNA"	"RP11-557J10.5"
"ENSG00000248356"	"antisense"	"RP11-557J10.4"
"ENSG00000279481"	"TEC"	"RP11-181K12.1"
"ENSG00000251687"	"antisense"	"RP11-181K12.2"
"ENSG00000260303"	"lincRNA"	"RP11-203B7.2"
"ENSG00000251024"	"lincRNA"	"RP11-203B7.1"
"ENSG00000248809"	"lincRNA"	"LINC01095"
"ENSG00000279845"	"TEC"	"RP11-6L6.4"
"ENSG00000250673"	"lincRNA"	"RP11-6L6.2"
"ENSG00000280250"	"TEC"	"RP11-6L6.6"
"ENSG00000251010"	"antisense"	"RP11-6L6.7"
"ENSG00000248764"	"antisense"	"RP11-292D4.2"
"ENSG00000248346"	"lincRNA"	"RP11-292D4.1"
"ENSG00000260090"	"lincRNA"	"RP11-292D4.3"
"ENSG00000279376"	"TEC"	"RP11-292D4.4"
"ENSG00000280219"	"TEC"	"RP11-752L20.3"
"ENSG00000251688"	"lincRNA"	"RP11-752L20.5"
"ENSG00000251298"	"antisense"	"RP11-425A23.1"
"ENSG00000250354"	"antisense"	"RP11-76G10.1"
"ENSG00000250357"	"lincRNA"	"RP11-503L19.1"
"ENSG00000279016"	"TEC"	"RP11-360A10.1"
"ENSG00000249317"	"processed_transcript"	"CTB-191D16.1"
"ENSG00000249752"	"lincRNA"	"RP11-563M4.1"
"ENSG00000250252"	"lincRNA"	"RP11-342A1.1"
"ENSG00000248210"	"lincRNA"	"RP11-24I21.1"
"ENSG00000234828"	"lincRNA"	"RP11-526A4.1"
"ENSG00000250905"	"lincRNA"	"RP11-707F2.1"
"ENSG00000250704"	"lincRNA"	"RP11-423J7.1"
"ENSG00000249690"	"antisense"	"RP11-1336O20.2"
"ENSG00000270681"	"antisense"	"RP11-372K14.2"
"ENSG00000270265"	"lincRNA"	"RP11-731D1.4"
"ENSG00000251611"	"lincRNA"	"RP11-610P16.1"
"ENSG00000251603"	"antisense"	"RP11-164P12.4"
"ENSG00000278978"	"TEC"	"RP11-164P12.5"
"ENSG00000251455"	"antisense"	"RP11-164P12.3"
"ENSG00000249184"	"lincRNA"	"RP11-424M21.1"
"ENSG00000249708"	"lincRNA"	"RP11-503L23.1"
"ENSG00000249818"	"lincRNA"	"RP11-73G16.3"
"ENSG00000248991"	"lincRNA"	"RP11-73G16.2"
"ENSG00000251249"	"processed_transcript"	"RP11-73G16.1"
"ENSG00000245954"	"lincRNA"	"RP11-18H21.1"
"ENSG00000250706"	"lincRNA"	"RP11-18H21.2"
"ENSG00000251377"	"lincRNA"	"RP11-18H21.3"
"ENSG00000270302"	"lincRNA"	"RP11-461L13.4"
"ENSG00000270883"	"lincRNA"	"RP11-461L13.5"
"ENSG00000270750"	"lincRNA"	"RP11-461L13.3"
"ENSG00000270751"	"antisense"	"DEAR"
"ENSG00000268471"	"lincRNA"	"DKFZP434I0714"
"ENSG00000248571"	"antisense"	"RP11-768B22.2"
"ENSG00000249022"	"lincRNA"	"RP11-285C1.2"
"ENSG00000249309"	"antisense"	"RP11-153M7.5"
"ENSG00000280241"	"antisense"	"RP11-290O12.2"
"ENSG00000278981"	"antisense"	"RP11-9N12.2"
"ENSG00000280005"	"antisense"	"RP11-9N12.3"
"ENSG00000249041"	"antisense"	"RP11-21G20.3"
"ENSG00000250910"	"antisense"	"AC097467.2"
