probe_id,gsym,biotype
ASHG19A3A014675,LINC01116,lincRNA
ASHG19A3A000059,LINC01116,lincRNA
ASHG19A3A016642,LINC01117,lincRNA
ASHG19A3A014676,AC092162.2,retained_intron
ASHG19A3A016643,AC092162.3,TEC
ASHG19A3A014677,AC073636.1,lincRNA
ASHG19A3A014678,AC074286.1,lincRNA
ASHG19A3A016644,AC079305.2,processed_pseudogene
ASHG19A3A016645,KRT8P40,processed_pseudogene
ASHG19A3A016647,HNRNPA3,protein_coding
ASHG19A3A014681,NFE2L2,protein_coding
ASHG19A3A014682,NFE2L2,protein_coding
ASHG19A3A014681,NFE2L2,retained_intron
ASHG19A3A014679,DNAJC19P5,processed_pseudogene
ASHG19A3A016648,AC079305.1,antisense
ASHG19A3A007449,AC019080.1,sense_overlapping
ASHG19A3A014684,AC019080.1,sense_overlapping
ASHG19A3A014683,AC019080.1,sense_overlapping
ASHG19A3A016649,AC019080.2,processed_pseudogene
ASHG19A3A016650,AGPS,protein_coding
ASHG19A3A016652,TTC30B,protein_coding
ASHG19A3A014685,TTC30B,protein_coding
ASHG19A3A016653,AC073834.1,antisense
ASHG19A3A014686,TTC30A,protein_coding
ASHG19A3A014689,PDE11A,protein_coding
ASHG19A3A014688,PDE11A,protein_coding
ASHG19A3A014687,PDE11A,protein_coding
ASHG19A3A014687,PDE11A,processed_transcript
ASHG19A3A014688,PDE11A,nonsense_mediated_decay
ASHG19A3A014690,PDE11A,protein_coding
ASHG19A3A016654,AC012499.1,antisense
ASHG19A3A016656,AC011998.2,processed_pseudogene
ASHG19A3A014690,CYCTP,unitary_pseudogene
ASHG19A3A016657,AC011998.1,processed_pseudogene
ASHG19A3A016658,RBM45,retained_intron
ASHG19A3A016658,RBM45,protein_coding
ASHG19A3A016659,RBM45,protein_coding
ASHG19A3A016660,OSBPL6,protein_coding
ASHG19A3A014691,OSBPL6,protein_coding
ASHG19A3A016663,OSBPL6,protein_coding
ASHG19A3A016664,OSBPL6,protein_coding
ASHG19A3A016661,OSBPL6,protein_coding
ASHG19A3A016665,AC009948.1,antisense
ASHG19A3A016666,AC009948.1,antisense
ASHG19A3A014693,PRKRA,protein_coding
ASHG19A3A014693,PRKRA,nonsense_mediated_decay
ASHG19A3A002469,PRKRA,protein_coding
ASHG19A3A014692,PRKRA,protein_coding
ASHG19A3A014692,PRKRA,nonsense_mediated_decay
ASHG19A3A002469,PRKRA,processed_transcript
ASHG19A3A014693,PRKRA,retained_intron
ASHG19A3A016667,PJVK,protein_coding
ASHG19A3A016667,PJVK,retained_intron
ASHG19A3A016667,PJVK,processed_transcript
ASHG19A3A016667,PJVK,nonsense_mediated_decay
ASHG19A3A014695,FKBP7,protein_coding
ASHG19A3A014695,FKBP7,processed_transcript
ASHG19A3A014695,FKBP7,nonsense_mediated_decay
ASHG19A3A016668,PLEKHA3,protein_coding
ASHG19A3A016670,TTN-AS1,antisense
ASHG19A3A016671,TTN-AS1,antisense
ASHG19A3A016673,TTN-AS1,antisense
ASHG19A3A016676,TTN-AS1,antisense
ASHG19A3A014702,TTN,protein_coding
ASHG19A3A016673,TTN,protein_coding
ASHG19A3A016672,TTN,protein_coding
ASHG19A3A016670,TTN,protein_coding
ASHG19A3A014703,TTN,protein_coding
ASHG19A3A014704,TTN,protein_coding
ASHG19A3A016669,AC009948.3,antisense
ASHG19A3A016675,AC010680.1,antisense
ASHG19A3A014705,CCDC141,protein_coding
ASHG19A3A016677,RPS6P2,processed_pseudogene
ASHG19A3A014706,SESTD1,protein_coding
ASHG19A3A014706,SESTD1,nonsense_mediated_decay
ASHG19A3A014706,SESTD1,retained_intron
ASHG19A3A016678,AC093911.1,lincRNA
ASHG19A3A014707,AC068042.1,processed_pseudogene
ASHG19A3A014710,ZNF385B,protein_coding
ASHG19A3A014708,ZNF385B,protein_coding
ASHG19A3A014709,ZNF385B,protein_coding
ASHG19A3A014708,ZNF385B,processed_transcript
ASHG19A3A014709,ZNF385B,processed_transcript
ASHG19A3A016679,AC092642.1,processed_pseudogene
ASHG19A3A014711,CWC22,protein_coding
ASHG19A3A000196,AC009478.1,lincRNA
ASHG19A3A014713,AC104820.1,TEC
ASHG19A3A014714,FTH1P20,processed_pseudogene
ASHG19A3A014715,AC104076.2,processed_pseudogene
ASHG19A3A016681,UBE2E3,protein_coding
ASHG19A3A016682,UBE2E3,protein_coding
ASHG19A3A014716,AC104076.1,antisense
ASHG19A3A014718,AC068196.1,lincRNA
ASHG19A3A016684,LINC01934,lincRNA
ASHG19A3A000190,LINC01934,lincRNA
ASHG19A3A014719,AC020595.1,lincRNA
ASHG19A3A016685,ITGA4,protein_coding
ASHG19A3A016687,CERKL,protein_coding
ASHG19A3A006921,CERKL,protein_coding
ASHG19A3A003063,CERKL,protein_coding
ASHG19A3A014721,CERKL,protein_coding
ASHG19A3A001156,CERKL,protein_coding
ASHG19A3A007562,CERKL,nonsense_mediated_decay
ASHG19A3A001157,CERKL,protein_coding
ASHG19A3A007563,CERKL,nonsense_mediated_decay
ASHG19A3A016687,CERKL,retained_intron
ASHG19A3A006921,CERKL,retained_intron
ASHG19A3A016687,CERKL,processed_transcript
ASHG19A3A006921,CERKL,processed_transcript
ASHG19A3A007563,CERKL,processed_transcript
ASHG19A3A014722,NEUROD1,protein_coding
ASHG19A3A016688,AC013733.2,antisense
ASHG19A3A014723,AC013733.1,lincRNA
ASHG19A3A016689,SAP18P2,processed_pseudogene
ASHG19A3A014724,AC009962.1,antisense
ASHG19A3A016690,ITPRID2,protein_coding
ASHG19A3A004543,ITPRID2,protein_coding
ASHG19A3A016690,ITPRID2,nonsense_mediated_decay
ASHG19A3A016690,ITPRID2,retained_intron
ASHG19A3A016691,PPP1R1C,protein_coding
ASHG19A3A014725,KRT18P29,processed_pseudogene
ASHG19A3A014727,PDE1A,protein_coding
ASHG19A3A014726,PDE1A,protein_coding
ASHG19A3A014728,PDE1A,protein_coding
ASHG19A3A016692,DNAJC10,protein_coding
ASHG19A3A016693,DNAJC10,protein_coding
ASHG19A3A014729,DNAJC10,protein_coding
ASHG19A3A016692,DNAJC10,retained_intron
ASHG19A3A016692,DNAJC10,nonsense_mediated_decay
ASHG19A3A016693,RPL31P15,processed_pseudogene
ASHG19A3A014730,FRZB,protein_coding
ASHG19A3A014731,NCKAP1,protein_coding
ASHG19A3A014731,NCKAP1,processed_transcript
ASHG19A3A014732,KRT8P10,processed_pseudogene
ASHG19A3A002489,DUSP19,protein_coding
ASHG19A3A016694,DUSP19,protein_coding
ASHG19A3A014733,AC064871.1,antisense
ASHG19A3A016695,NUP35,protein_coding
ASHG19A3A016695,NUP35,processed_transcript
ASHG19A3A016695,NUP35,nonsense_mediated_decay
ASHG19A3A016696,LIN28AP1,processed_pseudogene
ASHG19A3A014735,CACYBPP2,processed_pseudogene
ASHG19A3A016697,AC093639.1,lincRNA
ASHG19A3A016698,ZNF804A,protein_coding
ASHG19A3A014737,RPL23AP33,processed_pseudogene
ASHG19A3A014738,AC080125.1,processed_pseudogene
ASHG19A3A014739,AC007966.1,antisense
ASHG19A3A014740,AC007966.1,antisense
ASHG19A3A014741,FSIP2,protein_coding
ASHG19A3A016699,FSIP2,protein_coding
ASHG19A3A016699,FSIP2,nonsense_mediated_decay
ASHG19A3A014741,FSIP2-AS1,antisense
ASHG19A3A014742,RPL21P32,processed_pseudogene
ASHG19A3A014743,LINC01473,lincRNA
ASHG19A3A014744,AC104058.1,processed_pseudogene
ASHG19A3A014745,RPL23AP35,processed_pseudogene
ASHG19A3A014747,AC017071.1,lincRNA
ASHG19A3A016700,MED28P3,processed_pseudogene
ASHG19A3A016701,ZC3H15,protein_coding
ASHG19A3A016701,ZC3H15,nonsense_mediated_decay
ASHG19A3A016701,ZC3H15,retained_intron
ASHG19A3A016703,ITGAV,protein_coding
ASHG19A3A002738,ITGAV,protein_coding
ASHG19A3A016702,ITGAV,protein_coding
ASHG19A3A014749,AC017101.1,antisense
ASHG19A3A016704,FAM171B,protein_coding
ASHG19A3A014750,ZSWIM2,protein_coding
ASHG19A3A014751,AC018735.1,processed_pseudogene
ASHG19A3A016705,AC007319.1,antisense
ASHG19A3A014752,RN7SKP42,misc_RNA
ASHG19A3A014753,CALCRL,protein_coding
ASHG19A3A014754,TFPI,protein_coding
ASHG19A3A014754,TFPI,retained_intron
ASHG19A3A014755,TFPI,protein_coding
ASHG19A3A014757,LINC01090,lincRNA
ASHG19A3A016708,LINC01090,lincRNA
ASHG19A3A016707,ST13P2,processed_pseudogene
ASHG19A3A016708,AC104131.1,processed_pseudogene
ASHG19A3A016709,GULP1,protein_coding
ASHG19A3A014758,DIRC1,protein_coding
ASHG19A3A014758,DIRC1,lincRNA
ASHG19A3A016710,COL3A1,protein_coding
ASHG19A3A016710,COL3A1,retained_intron
ASHG19A3A014759,COL5A2,protein_coding
ASHG19A3A016713,AC133106.1,antisense
ASHG19A3A014761,KRT18P19,processed_pseudogene
ASHG19A3A016714,WDR75,protein_coding
ASHG19A3A016714,WDR75,nonsense_mediated_decay
ASHG19A3A014762,AC013439.1,processed_pseudogene
ASHG19A3A014763,SLC40A1,protein_coding
ASHG19A3A014763,SLC40A1,retained_intron
ASHG19A3A014763,SLC40A1,processed_transcript
ASHG19A3A016715,ASNSD1,protein_coding
ASHG19A3A016717,ANKAR,nonsense_mediated_decay
ASHG19A3A016717,ANKAR,protein_coding
ASHG19A3A016717,ANKAR,processed_transcript
ASHG19A3A014764,OSGEPL1,protein_coding
ASHG19A3A014764,OSGEPL1,retained_intron
ASHG19A3A002058,ORMDL1,protein_coding
ASHG19A3A014766,ORMDL1,protein_coding
ASHG19A3A002056,PMS1,protein_coding
ASHG19A3A014767,PMS1,protein_coding
ASHG19A3A016720,PMS1,protein_coding
ASHG19A3A016720,PMS1,nonsense_mediated_decay
ASHG19A3A014767,PMS1,nonsense_mediated_decay
ASHG19A3A002056,PMS1,nonsense_mediated_decay
ASHG19A3A002056,PMS1,processed_transcript
ASHG19A3A014767,PMS1,processed_transcript
ASHG19A3A002057,PMS1,protein_coding
ASHG19A3A016722,C2orf88,processed_transcript
ASHG19A3A016722,C2orf88,protein_coding
ASHG19A3A001431,C2orf88,protein_coding
ASHG19A3A016723,C2orf88,protein_coding
ASHG19A3A005513,C2orf88,protein_coding
ASHG19A3A014768,AC019178.2,processed_pseudogene
ASHG19A3A016721,HNRNPCP2,processed_pseudogene
ASHG19A3A014769,AC019178.1,processed_pseudogene
ASHG19A3A014770,MSTN,protein_coding
ASHG19A3A014771,HIBCH,protein_coding
ASHG19A3A006740,HIBCH,protein_coding
ASHG19A3A004728,HIBCH,protein_coding
ASHG19A3A006740,HIBCH,processed_transcript
ASHG19A3A004728,HIBCH,retained_intron
ASHG19A3A002109,INPP1,protein_coding
ASHG19A3A003996,INPP1,protein_coding
ASHG19A3A002109,INPP1,processed_transcript
ASHG19A3A016724,MFSD6,protein_coding
ASHG19A3A014774,NEMP2,protein_coding
ASHG19A3A014774,NEMP2,nonsense_mediated_decay
ASHG19A3A016725,AC108047.1,antisense
ASHG19A3A014775,RN7SKP179,misc_RNA
ASHG19A3A016726,NAB1,protein_coding
ASHG19A3A014776,AC006460.1,antisense
ASHG19A3A014777,AC005540.1,antisense
ASHG19A3A016727,GLS,protein_coding
ASHG19A3A014778,GLS,protein_coding
ASHG19A3A016727,GLS,retained_intron
ASHG19A3A016727,GLS,nonsense_mediated_decay
ASHG19A3A014780,STAT1,protein_coding
ASHG19A3A014781,STAT1,protein_coding
ASHG19A3A014781,STAT1,nonsense_mediated_decay
ASHG19A3A016728,AC067945.2,antisense
ASHG19A3A016729,AC067945.3,antisense
ASHG19A3A016729,AC067945.3,retained_intron
ASHG19A3A014783,STAT4,protein_coding
ASHG19A3A014783,STAT4,retained_intron
ASHG19A3A014783,STAT4,processed_transcript
ASHG19A3A016730,HMGB1P27,processed_pseudogene
ASHG19A3A014784,AC092614.1,lincRNA
ASHG19A3A016731,MYO1B,protein_coding
ASHG19A3A004637,MYO1B,protein_coding
ASHG19A3A003132,MYO1B,protein_coding
ASHG19A3A016732,NABP1,retained_intron
ASHG19A3A016733,NABP1,nonsense_mediated_decay
ASHG19A3A016733,NABP1,protein_coding
ASHG19A3A016734,AC098872.1,antisense
ASHG19A3A014785,CAVIN2,protein_coding
ASHG19A3A016735,CAVIN2,protein_coding
ASHG19A3A016735,AC098617.1,antisense
ASHG19A3A014787,TMEFF2,protein_coding
ASHG19A3A014788,AC062039.1,lincRNA
ASHG19A3A016737,AC062039.1,lincRNA
ASHG19A3A014788,AC013401.1,lincRNA
ASHG19A3A016738,PCGEM1,lincRNA
ASHG19A3A016739,RPS17P8,processed_pseudogene
ASHG19A3A016740,AC092638.1,processed_pseudogene
ASHG19A3A014789,AC092638.2,processed_pseudogene
ASHG19A3A014790,AC074290.1,processed_pseudogene
ASHG19A3A016741,AC068135.2,lincRNA
ASHG19A3A016742,AC068135.1,processed_pseudogene
ASHG19A3A014792,GLULP6,processed_pseudogene
ASHG19A3A016744,HNRNPA1P47,processed_pseudogene
ASHG19A3A000324,LINC01821,lincRNA
ASHG19A3A016745,LINC01821,lincRNA
ASHG19A3A014793,AC106883.1,processed_pseudogene
ASHG19A3A016746,LINC01790,lincRNA
ASHG19A3A014794,AC010983.1,lincRNA
ASHG19A3A016748,AC104823.1,lincRNA
ASHG19A3A016749,LINC01825,lincRNA
ASHG19A3A014795,LINC01827,lincRNA
ASHG19A3A016750,SLC39A10,protein_coding
ASHG19A3A016750,SLC39A10,nonsense_mediated_decay
ASHG19A3A016751,SLC39A10,protein_coding
ASHG19A3A016751,SLC39A10,nonsense_mediated_decay
ASHG19A3A014796,AHCYP5,processed_pseudogene
ASHG19A3A014799,DNAH7,protein_coding
ASHG19A3A014800,STK17B,protein_coding
ASHG19A3A016754,AC114760.2,antisense
ASHG19A3A014801,HECW2,protein_coding
ASHG19A3A014801,HECW2,nonsense_mediated_decay
ASHG19A3A014801,HECW2,retained_intron
ASHG19A3A016755,AC020571.1,antisense
ASHG19A3A016756,AC020571.1,antisense
ASHG19A3A016758,CCDC150,nonsense_mediated_decay
ASHG19A3A016758,CCDC150,protein_coding
ASHG19A3A016758,CCDC150,processed_transcript
ASHG19A3A016759,GTF3C3,protein_coding
ASHG19A3A004619,GTF3C3,protein_coding
ASHG19A3A014803,GTF3C3,protein_coding
ASHG19A3A016759,GTF3C3,nonsense_mediated_decay
ASHG19A3A014805,C2orf66,protein_coding
ASHG19A3A014806,PGAP1,protein_coding
ASHG19A3A014806,PGAP1,nonsense_mediated_decay
ASHG19A3A014806,PGAP1,retained_intron
ASHG19A3A014806,PGAP1,processed_transcript
ASHG19A3L0001133,ANKRD44,protein_coding
ASHG19A3A014808,ANKRD44,protein_coding
ASHG19A3A014807,ANKRD44,protein_coding
ASHG19A3A016760,HNRNPA3P15,processed_pseudogene
ASHG19A3A016761,AC013264.1,antisense
ASHG19A3A014809,ANKRD44-IT1,sense_intronic
ASHG19A3A016762,ATP5MC2P3,processed_pseudogene
ASHG19A3A016763,AC010746.1,antisense
ASHG19A3A014810,NPM1P46,processed_pseudogene
ASHG19A3A014813,SF3B1,protein_coding
ASHG19A3A014814,SF3B1,retained_intron
ASHG19A3A014813,SF3B1,retained_intron
ASHG19A3A014814,SF3B1,protein_coding
ASHG19A3A016764,COQ10B,protein_coding
ASHG19A3A014817,HSPD1,protein_coding
ASHG19A3A028027,HSPD1,protein_coding
ASHG19A3A014818,HSPD1,protein_coding
ASHG19A3A014817,HSPD1,retained_intron
ASHG19A3A014818,HSPE1,protein_coding
ASHG19A3A016765,HSPE1,protein_coding
ASHG19A3A016766,MOB4,protein_coding
ASHG19A3A004815,MOB4,protein_coding
ASHG19A3A001794,MOB4,protein_coding
ASHG19A3A004815,MOB4,nonsense_mediated_decay
ASHG19A3A001794,MOB4,nonsense_mediated_decay
ASHG19A3A014819,RFTN2,protein_coding
ASHG19A3A014819,RFTN2,retained_intron
ASHG19A3A016767,MARS2,protein_coding
ASHG19A3A014821,BOLL,protein_coding
ASHG19A3A014822,BOLL,protein_coding
ASHG19A3A014822,BOLL,nonsense_mediated_decay
ASHG19A3A016768,PLCL1,protein_coding
ASHG19A3A016768,PLCL1,nonsense_mediated_decay
ASHG19A3A014824,AC020719.1,lincRNA
ASHG19A3A014825,LINC01923,lincRNA
ASHG19A3A014826,LINC01923,lincRNA
ASHG19A3A014827,LINC01923,lincRNA
ASHG19A3A014828,AC019330.1,lincRNA
ASHG19A3A014829,AC020718.1,lincRNA
ASHG19A3A016769,AC018717.1,processed_pseudogene
ASHG19A3A014830,SATB2,protein_coding
ASHG19A3A014832,SATB2,protein_coding
ASHG19A3A014833,SATB2,protein_coding
ASHG19A3A014830,SATB2,nonsense_mediated_decay
ASHG19A3A014832,SATB2,processed_transcript
ASHG19A3A016771,SATB2-AS1,antisense
ASHG19A3A016772,SATB2-AS1,antisense
ASHG19A3A014833,SATB2-AS1,antisense
ASHG19A3A016773,SATB2-AS1,antisense
ASHG19A3A000131,LINC01877,lincRNA
ASHG19A3A016774,LINC01877,lincRNA
ASHG19A3A000344,LINC01877,lincRNA
ASHG19A3A016775,SEPHS1P6,processed_pseudogene
ASHG19A3A014836,FTCDNL1,protein_coding
ASHG19A3A014835,FTCDNL1,protein_coding
ASHG19A3A014837,AC097717.1,lincRNA
ASHG19A3A016776,AC108032.1,processed_pseudogene
ASHG19A3A016777,C2orf69,protein_coding
ASHG19A3A001308,TYW5,protein_coding
ASHG19A3A007173,TYW5,nonsense_mediated_decay
ASHG19A3A016778,MAIP1,protein_coding
ASHG19A3A016779,SPATS2L,protein_coding
ASHG19A3A016780,SPATS2L,protein_coding
ASHG19A3A001781,SPATS2L,protein_coding
ASHG19A3A016781,SPATS2L,protein_coding
ASHG19A3A016781,SPATS2L,retained_intron
ASHG19A3A014838,KCTD18,protein_coding
ASHG19A3A014838,KCTD18,processed_transcript
ASHG19A3A014838,KCTD18,retained_intron
ASHG19A3A016784,AOX1,protein_coding
ASHG19A3A016786,AOX3P,transcribed_unprocessed_pseudogene
ASHG19A3A016788,AOX3P,processed_transcript
ASHG19A3A014839,LINC01792,lincRNA
ASHG19A3A016790,AOX2P,transcribed_unprocessed_pseudogene
ASHG19A3A016792,AOX2P,transcribed_unprocessed_pseudogene
ASHG19A3A016792,AOX2P,processed_transcript
ASHG19A3A016793,AC007163.1,antisense
ASHG19A3A014842,AC007163.1,antisense
ASHG19A3A016793,BZW1,protein_coding
ASHG19A3A016794,BZW1,protein_coding
ASHG19A3A021448,BZW1,protein_coding
ASHG19A3A014843,BZW1,protein_coding
ASHG19A3A016795,BZW1,protein_coding
ASHG19A3A016793,BZW1,retained_intron
ASHG19A3A016794,BZW1,retained_intron
ASHG19A3A016796,BICD1P1,processed_pseudogene
ASHG19A3A004232,CLK1,protein_coding
ASHG19A3A007587,CLK1,protein_coding
ASHG19A3A014844,CLK1,retained_intron
ASHG19A3A007587,CLK1,retained_intron
ASHG19A3A007587,CLK1,nonsense_mediated_decay
ASHG19A3A004232,CLK1,nonsense_mediated_decay
ASHG19A3A014845,CLK1,protein_coding
ASHG19A3A014845,CLK1,retained_intron
ASHG19A3A005791,PPIL3,protein_coding
ASHG19A3A014846,PPIL3,protein_coding
ASHG19A3A005791,PPIL3,processed_transcript
ASHG19A3A014846,PPIL3,processed_transcript
ASHG19A3A005791,PPIL3,retained_intron
ASHG19A3A002502,NIF3L1,protein_coding
ASHG19A3A016797,NIF3L1,protein_coding
ASHG19A3A002503,NIF3L1,protein_coding
ASHG19A3A014849,ORC2,protein_coding
ASHG19A3A014849,ORC2,retained_intron
ASHG19A3A016800,AC005037.1,antisense
ASHG19A3A014850,FAM126B,protein_coding
ASHG19A3A014850,FAM126B,nonsense_mediated_decay
ASHG19A3A016800,FAM126B,retained_intron
ASHG19A3A016801,HNRNPA1P35,processed_pseudogene
ASHG19A3A016802,RPL23AP30,processed_pseudogene
ASHG19A3A016803,NDUFB3,protein_coding
ASHG19A3A014851,AC007272.1,lincRNA
ASHG19A3A016804,AC007272.1,lincRNA
ASHG19A3A014851,RPL17P10,processed_pseudogene
ASHG19A3A004203,CFLAR,protein_coding
ASHG19A3A016807,CFLAR,protein_coding
ASHG19A3A016808,CFLAR,protein_coding
ASHG19A3A016809,CFLAR,protein_coding
ASHG19A3A016806,CFLAR,protein_coding
ASHG19A3A014853,CFLAR,protein_coding
ASHG19A3A016805,CFLAR,protein_coding
ASHG19A3A016805,CFLAR,processed_transcript
ASHG19A3A016805,CFLAR,nonsense_mediated_decay
ASHG19A3A004203,CFLAR,nonsense_mediated_decay
ASHG19A3A004203,CFLAR,retained_intron
ASHG19A3A014853,IMPDH1P10,processed_pseudogene
ASHG19A3A014855,CFLAR-AS1,antisense
ASHG19A3A014856,AC007283.2,processed_pseudogene
ASHG19A3A016807,AC007283.1,3prime_overlapping_ncRNA
ASHG19A3A016810,CASP10,protein_coding
ASHG19A3A016811,CASP10,protein_coding
ASHG19A3A003881,CASP10,protein_coding
ASHG19A3A014857,MTND5P25,unprocessed_pseudogene
ASHG19A3A014858,MTND4P23,unprocessed_pseudogene
ASHG19A3A001573,CASP8,protein_coding
ASHG19A3A005635,CASP8,protein_coding
ASHG19A3A016814,CASP8,protein_coding
ASHG19A3A016815,CASP8,protein_coding
ASHG19A3A016812,CASP8,protein_coding
ASHG19A3A016812,CASP8,nonsense_mediated_decay
ASHG19A3A016813,CASP8,protein_coding
ASHG19A3A014860,ALS2CR12,protein_coding
ASHG19A3A002007,ALS2CR12,protein_coding
ASHG19A3A014860,ALS2CR12,retained_intron
ASHG19A3A014862,TRAK2,protein_coding
ASHG19A3A014863,STRADB,protein_coding
ASHG19A3A014863,STRADB,retained_intron
ASHG19A3A006143,C2CD6,protein_coding
ASHG19A3A003450,C2CD6,protein_coding
ASHG19A3A014864,C2CD6,protein_coding
ASHG19A3A016819,MTCO2P16,unprocessed_pseudogene
ASHG19A3A016820,MTATP6P16,unprocessed_pseudogene
ASHG19A3A016821,MTCO3P16,unprocessed_pseudogene
ASHG19A3A016822,MTND3P16,unprocessed_pseudogene
ASHG19A3A016823,MTND4P29,unprocessed_pseudogene
ASHG19A3A016824,MTND5P31,unprocessed_pseudogene
ASHG19A3A014867,TMEM237,protein_coding
ASHG19A3A014868,TMEM237,protein_coding
ASHG19A3A014868,TMEM237,nonsense_mediated_decay
ASHG19A3A014868,TMEM237,processed_transcript
ASHG19A3A014869,MPP4,protein_coding
ASHG19A3A014869,MPP4,nonsense_mediated_decay
ASHG19A3A014870,ALS2,protein_coding
ASHG19A3A014870,ALS2,nonsense_mediated_decay
ASHG19A3A014873,ALS2,protein_coding
ASHG19A3A016825,AC007279.1,processed_pseudogene
ASHG19A3A016826,CDK15,nonsense_mediated_decay
ASHG19A3A016826,CDK15,protein_coding
ASHG19A3A016826,CDK15,processed_transcript
ASHG19A3A016827,FZD7,protein_coding
ASHG19A3A014874,AC079354.1,antisense
ASHG19A3A014875,AC079354.3,antisense
ASHG19A3A016828,PSMA2P3,processed_pseudogene
ASHG19A3A014876,DAZAP2P1,processed_pseudogene
ASHG19A3A014877,SUMO1,protein_coding
ASHG19A3A000810,SUMO1,protein_coding
ASHG19A3A000811,SUMO1,protein_coding
ASHG19A3A016829,AC079354.2,processed_pseudogene
ASHG19A3A016830,NOP58,protein_coding
ASHG19A3A016830,NOP58,nonsense_mediated_decay
ASHG19A3A014880,AC064836.1,processed_pseudogene
ASHG19A3A016831,BMPR2,protein_coding
ASHG19A3A016832,MTCO1P17,unprocessed_pseudogene
ASHG19A3A016833,MTCO2P17,unprocessed_pseudogene
ASHG19A3A016834,MTATP6P17,unprocessed_pseudogene
ASHG19A3A016835,MTCO3P17,unprocessed_pseudogene
ASHG19A3A016836,MTND3P17,unprocessed_pseudogene
ASHG19A3A016837,MTND4P30,unprocessed_pseudogene
ASHG19A3A014881,MTCO1P54,processed_pseudogene
ASHG19A3A016838,FAM117B,protein_coding
ASHG19A3A014882,ICA1L,protein_coding
ASHG19A3A014882,ICA1L,nonsense_mediated_decay
ASHG19A3A014882,ICA1L,retained_intron
ASHG19A3A014883,ICA1L,retained_intron
ASHG19A3A014886,WDR12,protein_coding
ASHG19A3A014884,WDR12,protein_coding
ASHG19A3A016839,CARF,protein_coding
ASHG19A3A016840,CARF,protein_coding
ASHG19A3A016840,CARF,nonsense_mediated_decay
ASHG19A3A016842,NBEAL1,protein_coding
ASHG19A3A038053,NBEAL1,retained_intron
ASHG19A3A014887,AC023271.1,processed_pseudogene
ASHG19A3A014888,RPL23AP36,processed_pseudogene
ASHG19A3A038053,RPL12P16,processed_pseudogene
ASHG19A3A014890,MRPL50P2,processed_pseudogene
ASHG19A3A016846,ABI2,protein_coding
ASHG19A3A014892,ABI2,protein_coding
ASHG19A3A016847,ABI2,protein_coding
ASHG19A3A016846,ABI2,nonsense_mediated_decay
ASHG19A3A016846,ABI2,processed_transcript
ASHG19A3A016847,RAPH1,protein_coding
ASHG19A3A014892,RAPH1,protein_coding
ASHG19A3A014893,RAPH1,protein_coding
ASHG19A3A014894,AC125238.2,processed_pseudogene
ASHG19A3A014895,AC125238.1,processed_pseudogene
ASHG19A3A016848,CD28,protein_coding
ASHG19A3A014896,KRT18P39,processed_pseudogene
ASHG19A3A014897,NPM1P33,processed_pseudogene
ASHG19A3A016849,CTLA4,protein_coding
ASHG19A3A001263,CTLA4,protein_coding
ASHG19A3A001263,CTLA4,processed_transcript
ASHG19A3A016849,CTLA4,processed_transcript
ASHG19A3A016851,ICOS,protein_coding
ASHG19A3A016852,AC009965.2,processed_pseudogene
ASHG19A3A016853,AC009965.1,lincRNA
ASHG19A3A014898,AC009498.1,lincRNA
ASHG19A3A016854,DSTNP5,processed_pseudogene
ASHG19A3A016855,AC106901.1,processed_pseudogene
ASHG19A3A014899,AC016903.1,lincRNA
ASHG19A3A016856,AC016903.2,lincRNA
ASHG19A3A014900,PARD3B,nonsense_mediated_decay
ASHG19A3A014900,PARD3B,protein_coding
ASHG19A3A014901,PARD3B,protein_coding
ASHG19A3A016858,PARD3B,protein_coding
ASHG19A3A006144,PARD3B,protein_coding
ASHG19A3A005704,PARD3B,protein_coding
ASHG19A3A006988,PARD3B,protein_coding
ASHG19A3A014902,AC008171.1,processed_pseudogene
ASHG19A3A016864,NRP2,protein_coding
ASHG19A3A016860,NRP2,protein_coding
ASHG19A3A016861,NRP2,protein_coding
ASHG19A3A014904,NRP2,protein_coding
ASHG19A3A016862,NRP2,protein_coding
ASHG19A3A014903,AC007362.1,antisense
ASHG19A3A016865,PPIAP68,processed_pseudogene
ASHG19A3A016866,AC007679.1,antisense
ASHG19A3A014906,INO80D,protein_coding
